日期,时间,预测时的日期,间隔天数,风电预测,风力发电,光伏预测,光伏发电,供电预测,供电负荷值
2023-10-13,12:00,2023-10-11,2,2556.72,3547.503,2712.1,3677.1873,,9914.638
2023-10-13,12:00,2023-10-12,1,2533.47,3547.503,2698.92,3677.1873,,9914.638
2023-10-13,12:15,2023-10-10,3,2834.14,3578.171,2643.82,3620.4731,,9873.058
2023-10-13,12:15,2023-10-10,3,2604.6,3578.171,2658.58,3620.4731,,9873.058
2023-10-13,12:15,2023-10-11,2,2604.6,3578.171,2658.58,3620.4731,,9873.058
2023-10-13,12:15,2023-10-12,1,2569.08,3578.171,2645.45,3620.4731,,9873.058
2023-10-13,12:30,2023-10-10,3,2900.05,3570.0908,2566.41,3551.8318,,9755.29
2023-10-13,12:30,2023-10-10,3,2655.28,3570.0908,2579.13,3551.8318,,9755.29
2023-10-13,12:30,2023-10-11,2,2655.28,3570.0908,2579.13,3551.8318,,9755.29
2023-10-13,12:30,2023-10-12,1,2607.76,3570.0908,2563.35,3551.8318,,9755.29
2023-10-13,12:45,2023-10-10,3,2700.38,3625.4404,2484.11,3448.7217,,9785.585
2023-10-13,12:45,2023-10-10,3,2963.53,3625.4404,2468.17,3448.7217,,9785.585
2023-10-13,12:45,2023-10-11,2,2700.38,3625.4404,2484.11,3448.7217,,9785.585
2023-10-13,12:45,2023-10-12,1,2640.15,3625.4404,2456.86,3448.7217,,9785.585
2023-10-13,13:00,2023-10-10,3,3023.59,3575.7915,2367.85,3356.2378,,9824.573
2023-10-13,13:00,2023-10-10,3,2731.71,3575.7915,2390.75,3356.2378,,9824.573
2023-10-13,13:00,2023-10-11,2,2731.71,3575.7915,2390.75,3356.2378,,9824.573
2023-10-13,13:00,2023-10-12,1,2656.51,3575.7915,2347.49,3356.2378,,9824.573
2023-10-13,13:15,2023-10-10,3,2752.48,3614.3557,2294.03,3213.5183,,9906.917
2023-10-13,13:15,2023-10-10,3,3078.92,3614.3557,2271.65,3213.5183,,9906.917
2023-10-13,13:15,2023-10-11,2,2752.48,3614.3557,2294.03,3213.5183,,9906.917
2023-10-13,13:15,2023-10-12,1,2673.36,3614.3557,2243.83,3213.5183,,9906.917
2023-10-13,13:30,2023-10-10,3,3128.41,3617.1858,2185.65,3038.3591,,9954.079
2023-10-13,13:30,2023-10-10,3,2773.66,3617.1858,2188.76,3038.3591,,9954.079
2023-10-13,13:30,2023-10-11,2,2773.66,3617.1858,2188.76,3038.3591,,9954.079
2023-10-13,13:30,2023-10-12,1,2698.14,3617.1858,2154.6,3038.3591,,9954.079
2023-10-13,13:45,2023-10-10,3,3171.02,3585.3188,2125.9,2904.71,,9964.189
2023-10-13,13:45,2023-10-10,3,2795.43,3585.3188,2088.88,2904.71,,9964.189
2023-10-13,13:45,2023-10-11,2,2795.43,3585.3188,2088.88,2904.71,,9964.189
2023-10-13,13:45,2023-10-12,1,2707.18,3585.3188,2093.62,2904.71,,9964.189
2023-10-13,14:00,2023-10-10,3,3206.17,3511.5076,2078.84,2686.6528,,9967.754
2023-10-13,14:00,2023-10-10,3,2818.85,3511.5076,2005.29,2686.6528,,9967.754
2023-10-13,14:00,2023-10-11,2,2818.85,3511.5076,2005.29,2686.6528,,9967.754
2023-10-13,14:00,2023-10-12,1,2677.38,3511.5076,2044.8,2686.6528,,9967.754
2023-10-13,14:15,2023-10-10,3,2845.66,3484.0864,1928.21,2491.3281,,9969.31
2023-10-13,14:15,2023-10-10,3,3235.25,3484.0864,2006.39,2491.3281,,9969.31
2023-10-13,14:15,2023-10-11,2,2845.66,3484.0864,1928.21,2491.3281,,9969.31
2023-10-13,14:15,2023-10-12,1,2614.51,3484.0864,1971.75,2491.3281,,9969.31
2023-10-13,14:30,2023-10-10,3,3261.67,3454.258,1874.5,2294.9404,,10101.494
2023-10-13,14:30,2023-10-10,3,2870.22,3454.258,1847.85,2294.9404,,10101.494
2023-10-13,14:30,2023-10-11,2,2870.22,3454.258,1847.85,2294.9404,,10101.494
2023-10-13,14:30,2023-10-12,1,2547.7,3454.258,1838.05,2294.9404,,10101.494
2023-10-13,14:45,2023-10-10,3,3286.29,3440.788,1752.69,2028.9841,,10118.132
2023-10-13,14:45,2023-10-10,3,2893.19,3440.788,1754.43,2028.9841,,10118.132
2023-10-13,14:45,2023-10-11,2,2893.19,3440.788,1754.43,2028.9841,,10118.132
2023-10-13,14:45,2023-10-12,1,2488.66,3440.788,1669.89,2028.9841,,10118.132
2023-10-13,15:00,2023-10-10,3,3309.88,3387.6545,1645.61,1783.2615,,10284.196
2023-10-13,15:00,2023-10-10,3,2915.48,3387.6545,1638.35,1783.2615,,10284.196
2023-10-13,15:00,2023-10-11,2,2915.48,3387.6545,1638.35,1783.2615,,10284.196
2023-10-13,15:00,2023-10-12,1,2449.09,3387.6545,1506.94,1783.2615,,10284.196
2023-10-13,15:15,2023-10-10,3,3333.6,3371.3875,1503.64,1505.3868,,10334.651
2023-10-13,15:15,2023-10-10,3,2937.76,3371.3875,1489.7,1505.3868,,10334.651
2023-10-13,15:15,2023-10-11,2,2937.76,3371.3875,1489.7,1505.3868,,10334.651
2023-10-13,15:15,2023-10-12,1,2403.86,3371.3875,1333.5,1505.3868,,10334.651
2023-10-13,15:30,2023-10-10,3,3358.18,3299.7642,1314.23,1223.4114,,10452.263
2023-10-13,15:30,2023-10-10,3,2960.72,3299.7642,1298.76,1223.4114,,10452.263
2023-10-13,15:30,2023-10-11,2,2960.72,3299.7642,1298.76,1223.4114,,10452.263
2023-10-13,15:30,2023-10-12,1,2345.03,3299.7642,1133.87,1223.4114,,10452.263
2023-10-13,15:45,2023-10-10,3,2985.15,3234.6738,1053.65,942.309,,10713.77
2023-10-13,15:45,2023-10-10,3,3384.53,3234.6738,1067.87,942.309,,10713.77
2023-10-13,15:45,2023-10-11,2,2985.15,3234.6738,1053.65,942.309,,10713.77
2023-10-13,15:45,2023-10-12,1,2313.8,3234.6738,899.57,942.309,,10713.77
2023-10-13,16:00,2023-10-10,3,3012,3202.6484,772.62,668.3005,,11001.44
2023-10-13,16:00,2023-10-10,3,3413.64,3202.6484,786.2,668.3005,,11001.44
2023-10-13,16:00,2023-10-11,2,3012,3202.6484,772.62,668.3005,,11001.44
2023-10-13,16:00,2023-10-12,1,2349.71,3202.6484,654.34,668.3005,,11001.44
2023-10-13,16:15,2023-10-10,3,3446.47,3277.13,520.31,414.0422,,11333.016
2023-10-13,16:15,2023-10-10,3,3041.85,3277.13,491.32,414.0422,,11333.016
2023-10-13,16:15,2023-10-11,2,3041.85,3277.13,491.32,414.0422,,11333.016
2023-10-13,16:15,2023-10-12,1,2436.25,3277.13,430.93,414.0422,,11333.016
2023-10-13,16:30,2023-10-10,3,3075.56,3386.1675,245.35,205.594,,11536.138
2023-10-13,16:30,2023-10-10,3,3483.81,3386.1675,332.7,205.594,,11536.138
2023-10-13,16:30,2023-10-11,2,3075.56,3386.1675,245.35,205.594,,11536.138
2023-10-13,16:30,2023-10-12,1,2524.49,3386.1675,261.9,205.594,,11536.138
2023-10-13,16:45,2023-10-10,3,3526.67,3558.2866,132.78,54.9811,,11806.758
2023-10-13,16:45,2023-10-10,3,3113.81,3558.2866,70.34,54.9811,,11806.758
2023-10-13,16:45,2023-10-11,2,3113.81,3558.2866,70.34,54.9811,,11806.758
2023-10-13,16:45,2023-10-12,1,2609.25,3558.2866,98.22,54.9811,,11806.758
2023-10-13,17:00,2023-10-10,3,3157.49,3740.1096,1.79,1.8688,,11975.953
2023-10-13,17:00,2023-10-10,3,3575.94,3740.1096,7.08,1.8688,,11975.953
2023-10-13,17:00,2023-10-11,2,3157.49,3740.1096,1.79,1.8688,,11975.953
2023-10-13,17:00,2023-10-12,1,2685.05,3740.1096,0,1.8688,,11975.953
2023-10-13,17:15,2023-10-10,3,3633.79,3955.0745,0,0.0,,12104.259
2023-10-13,17:15,2023-10-10,3,3208.88,3955.0745,0,0.0,,12104.259
2023-10-13,17:15,2023-10-11,2,3208.88,3955.0745,0,0.0,,12104.259
2023-10-13,17:15,2023-10-12,1,2759.37,3955.0745,0,0.0,,12104.259
2023-10-13,17:30,2023-10-10,3,3268.17,4092.189,0,0.0,,12084.0205
2023-10-13,17:30,2023-10-10,3,3700.01,4092.189,0,0.0,,12084.0205
2023-10-13,17:30,2023-10-11,2,3268.17,4092.189,0,0.0,,12084.0205
2023-10-13,17:30,2023-10-12,1,2836.97,4092.189,0,0.0,,12084.0205
2023-10-13,17:45,2023-10-10,3,3332.81,4127.392,0,0.0,,11993.108
2023-10-13,17:45,2023-10-10,3,3771.64,4127.392,0,0.0,,11993.108
2023-10-13,17:45,2023-10-11,2,3332.81,4127.392,0,0.0,,11993.108
2023-10-13,17:45,2023-10-12,1,2908.16,4127.392,0,0.0,,11993.108
2023-10-13,18:00,2023-10-10,3,3846.17,4168.044,0,0.0,,11850.379
2023-10-13,18:00,2023-10-10,3,3400.02,4168.044,0,0.0,,11850.379
2023-10-13,18:00,2023-10-11,2,3400.02,4168.044,0,0.0,,11850.379
2023-10-13,18:00,2023-10-12,1,2963.09,4168.044,0,0.0,,11850.379
2023-10-13,18:15,2023-10-10,3,3920.63,4220.7104,0,0.0,,11752.532
2023-10-13,18:15,2023-10-10,3,3467.37,4220.7104,0,0.0,,11752.532
2023-10-13,18:15,2023-10-11,2,3467.37,4220.7104,0,0.0,,11752.532
2023-10-13,18:15,2023-10-12,1,3009.09,4220.7104,0,0.0,,11752.532
2023-10-13,18:30,2023-10-10,3,3531.92,4308.0806,0,0.0,,11584.792
2023-10-13,18:30,2023-10-10,3,3992.3,4308.0806,0,0.0,,11584.792
2023-10-13,18:30,2023-10-11,2,3531.92,4308.0806,0,0.0,,11584.792
2023-10-13,18:30,2023-10-12,1,3056.56,4308.0806,0,0.0,,11584.792
2023-10-13,18:45,2023-10-10,3,4058.48,4335.4424,0,0.0,,11551.267
2023-10-13,18:45,2023-10-10,3,3591.26,4335.4424,0,0.0,,11551.267
2023-10-13,18:45,2023-10-11,2,3591.26,4335.4424,0,0.0,,11551.267
2023-10-13,18:45,2023-10-12,1,3100.97,4335.4424,0,0.0,,11551.267
2023-10-13,19:00,2023-10-10,3,4116.34,4346.0493,0,0.0,,11477.777
2023-10-13,19:00,2023-10-10,3,3642.68,4346.0493,0,0.0,,11477.777
2023-10-13,19:00,2023-10-11,2,3642.68,4346.0493,0,0.0,,11477.777
2023-10-13,19:00,2023-10-12,1,3137.93,4346.0493,0,0.0,,11477.777
2023-10-13,19:15,2023-10-10,3,4163.04,4417.345,0,0.0,,11484.605
2023-10-13,19:15,2023-10-10,3,3683.51,4417.345,0,0.0,,11484.605
2023-10-13,19:15,2023-10-11,2,3683.51,4417.345,0,0.0,,11484.605
2023-10-13,19:15,2023-10-12,1,3178.01,4417.345,0,0.0,,11484.605
2023-10-13,19:30,2023-10-10,3,4196.02,4454.9917,0,0.0,,11459.438
2023-10-13,19:30,2023-10-10,3,3711.06,4454.9917,0,0.0,,11459.438
2023-10-13,19:30,2023-10-11,2,3711.06,4454.9917,0,0.0,,11459.438
2023-10-13,19:30,2023-10-12,1,3223.69,4454.9917,0,0.0,,11459.438
2023-10-13,19:45,2023-10-10,3,3722.9,4528.4697,0,0.0,,11332.993
2023-10-13,19:45,2023-10-10,3,4212.24,4528.4697,0,0.0,,11332.993
2023-10-13,19:45,2023-10-11,2,3722.9,4528.4697,0,0.0,,11332.993
2023-10-13,19:45,2023-10-12,1,3258.16,4528.4697,0,0.0,,11332.993
2023-10-13,20:00,2023-10-10,3,4209.16,4652.035,0,0.0,,11206.904
2023-10-13,20:00,2023-10-10,3,3716.19,4652.035,0,0.0,,11206.904
2023-10-13,20:00,2023-10-11,2,3716.19,4652.035,0,0.0,,11206.904
2023-10-13,20:00,2023-10-12,1,3264.83,4652.035,0,0.0,,11206.904
2023-10-13,20:15,2023-10-10,3,4199.74,4678.5503,0,0.0,,11223.977
2023-10-13,20:15,2023-10-10,3,3703.07,4678.5503,0,0.0,,11223.977
2023-10-13,20:15,2023-10-11,2,3703.07,4678.5503,0,0.0,,11223.977
2023-10-13,20:15,2023-10-12,1,3252.98,4678.5503,0,0.0,,11223.977
2023-10-13,20:30,2023-10-10,3,3696.07,4721.1143,0,0.0,,11223.943
2023-10-13,20:30,2023-10-10,3,4197.25,4721.1143,0,0.0,,11223.943
2023-10-13,20:30,2023-10-11,2,3696.07,4721.1143,0,0.0,,11223.943
2023-10-13,20:30,2023-10-12,1,3241.85,4721.1143,0,0.0,,11223.943
2023-10-13,20:45,2023-10-10,3,3693.08,4843.233,0,0.0,,10903.636
2023-10-13,20:45,2023-10-10,3,4199.52,4843.233,0,0.0,,10903.636
2023-10-13,20:45,2023-10-11,2,3693.08,4843.233,0,0.0,,10903.636
2023-10-13,20:45,2023-10-12,1,3229.38,4843.233,0,0.0,,10903.636
2023-10-13,21:00,2023-10-10,3,3692.21,4892.3066,0,0.0,,10750.674
2023-10-13,21:00,2023-10-10,3,4204.14,4892.3066,0,0.0,,10750.674
2023-10-13,21:00,2023-10-11,2,3692.21,4892.3066,0,0.0,,10750.674
2023-10-13,21:00,2023-10-12,1,3213.26,4892.3066,0,0.0,,10750.674
2023-10-13,21:15,2023-10-10,3,3691.39,4948.7964,0,0.0,,10666.964
2023-10-13,21:15,2023-10-10,3,4208.7,4948.7964,0,0.0,,10666.964
2023-10-13,21:15,2023-10-11,2,3691.39,4948.7964,0,0.0,,10666.964
2023-10-13,21:15,2023-10-12,1,3198.14,4948.7964,0,0.0,,10666.964
2023-10-13,21:30,2023-10-10,3,4210.95,4986.059,0,0.0,,10482.85
2023-10-13,21:30,2023-10-10,3,3688.37,4986.059,0,0.0,,10482.85
2023-10-13,21:30,2023-10-11,2,3688.37,4986.059,0,0.0,,10482.85
2023-10-13,21:30,2023-10-12,1,3185.27,4986.059,0,0.0,,10482.85
2023-10-13,21:45,2023-10-10,3,3681.38,5012.415,0,0.0,,10166.744
2023-10-13,21:45,2023-10-10,3,4208.49,5012.415,0,0.0,,10166.744
2023-10-13,21:45,2023-10-11,2,3681.38,5012.415,0,0.0,,10166.744
2023-10-13,21:45,2023-10-12,1,3167.78,5012.415,0,0.0,,10166.744
2023-10-13,22:00,2023-10-10,3,3668.34,5156.2407,0,0.0,,9967.235
2023-10-13,22:00,2023-10-10,3,4199.01,5156.2407,0,0.0,,9967.235
2023-10-13,22:00,2023-10-11,2,3668.34,5156.2407,0,0.0,,9967.235
2023-10-13,22:00,2023-10-12,1,3138.96,5156.2407,0,0.0,,9967.235
2023-10-13,22:15,2023-10-10,3,3647.04,5228.0845,0,0.0,,9739.73
2023-10-13,22:15,2023-10-10,3,4180.26,5228.0845,0,0.0,,9739.73
2023-10-13,22:15,2023-10-11,2,3647.04,5228.0845,0,0.0,,9739.73
2023-10-13,22:15,2023-10-12,1,3104.62,5228.0845,0,0.0,,9739.73
2023-10-13,22:30,2023-10-10,3,3615.6,5251.619,0,0.0,,9562.654
2023-10-13,22:30,2023-10-10,3,4149.77,5251.619,0,0.0,,9562.654
2023-10-13,22:30,2023-10-11,2,3615.6,5251.619,0,0.0,,9562.654
2023-10-13,22:30,2023-10-12,1,3071.93,5251.619,0,0.0,,9562.654
2023-10-13,22:45,2023-10-10,3,3572.08,5292.1685,0,0.0,,9588.094
2023-10-13,22:45,2023-10-10,3,4105.15,5292.1685,0,0.0,,9588.094
2023-10-13,22:45,2023-10-11,2,3572.08,5292.1685,0,0.0,,9588.094
2023-10-13,22:45,2023-10-12,1,3035.95,5292.1685,0,0.0,,9588.094
2023-10-13,23:00,2023-10-10,3,3514.11,5236.215,0,0.0,,9449.976
2023-10-13,23:00,2023-10-10,3,4044.29,5236.215,0,0.0,,9449.976
2023-10-13,23:00,2023-10-11,2,3514.11,5236.215,0,0.0,,9449.976
2023-10-13,23:00,2023-10-12,1,2991.59,5236.215,0,0.0,,9449.976
2023-10-13,23:15,2023-10-10,3,3444.74,5144.8115,0,0.0,,9255.389
2023-10-13,23:15,2023-10-10,3,3970.79,5144.8115,0,0.0,,9255.389
2023-10-13,23:15,2023-10-11,2,3444.74,5144.8115,0,0.0,,9255.389
2023-10-13,23:15,2023-10-12,1,2942.27,5144.8115,0,0.0,,9255.389
2023-10-14,10:00,2023-10-10,4,2214.41,1674.8868,2746.53,3677.0557,,10416.11
2023-10-14,10:00,2023-10-10,4,1714.88,1674.8868,2762.7,3677.0557,,10416.11
2023-10-14,10:00,2023-10-11,3,2214.41,1674.8868,2746.53,3677.0557,,10416.11
2023-10-14,10:00,2023-10-12,2,1463.65,1674.8868,2752.33,3677.0557,,10416.11
2023-10-14,10:00,2023-10-13,1,1333.85,1674.8868,2716.59,3677.0557,,10416.11
2023-10-14,10:15,2023-10-10,4,1695.74,1844.0895,2843.61,3774.7734,,10522.274
2023-10-14,10:15,2023-10-10,4,2211.01,1844.0895,2825.87,3774.7734,,10522.274
2023-10-14,10:15,2023-10-11,3,2211.01,1844.0895,2825.87,3774.7734,,10522.274
2023-10-14,10:15,2023-10-12,2,1573.04,1844.0895,2832.14,3774.7734,,10522.274
2023-10-14,10:15,2023-10-13,1,1398.87,1844.0895,2795.85,3774.7734,,10522.274
2023-10-14,10:30,2023-10-10,4,2228.35,2121.452,2854.63,3851.819,,10709.668
2023-10-14,10:30,2023-10-10,4,1696.85,2121.452,2872.75,3851.819,,10709.668
2023-10-14,10:30,2023-10-11,3,2228.35,2121.452,2854.63,3851.819,,10709.668
2023-10-14,10:30,2023-10-12,2,1680.1,2121.452,2860.73,3851.819,,10709.668
2023-10-14,10:30,2023-10-13,1,1460.3,2121.452,2824.89,3851.819,,10709.668
2023-10-14,10:45,2023-10-10,4,2270.48,2449.566,2857.3,3899.409,,10769.613
2023-10-14,10:45,2023-10-10,4,1722.15,2449.566,2874.89,3899.409,,10769.613
2023-10-14,10:45,2023-10-11,3,2270.48,2449.566,2857.3,3899.409,,10769.613
2023-10-14,10:45,2023-10-12,2,1791.99,2449.566,2863.14,3899.409,,10769.613
2023-10-14,10:45,2023-10-13,1,1529.05,2449.566,2828.16,3899.409,,10769.613
2023-10-14,11:00,2023-10-10,4,2341.73,2785.5317,2866.14,3934.7996,,10684.6455
2023-10-14,11:00,2023-10-10,4,1775.79,2785.5317,2883.1,3934.7996,,10684.6455
2023-10-14,11:00,2023-10-11,3,2341.73,2785.5317,2866.14,3934.7996,,10684.6455
2023-10-14,11:00,2023-10-12,2,1916.06,2785.5317,2872.04,3934.7996,,10684.6455
2023-10-14,11:00,2023-10-13,1,1616,2785.5317,2837.59,3934.7996,,10684.6455
2023-10-14,11:15,2023-10-10,4,2432.65,3083.3745,2862.55,3948.546,,10782.692
2023-10-14,11:15,2023-10-10,4,1845.82,3083.3745,2879.12,3948.546,,10782.692
2023-10-14,11:15,2023-10-11,3,2432.65,3083.3745,2862.55,3948.546,,10782.692
2023-10-14,11:15,2023-10-12,2,2055.59,3083.3745,2867.92,3948.546,,10782.692
2023-10-14,11:15,2023-10-13,1,1717.03,3083.3745,2834.63,3948.546,,10782.692
2023-10-14,11:30,2023-10-10,4,1917.51,3342.55,2844.69,3956.4023,,10487.564
2023-10-14,11:30,2023-10-10,4,2529.98,3342.55,2827.74,3956.4023,,10487.564
2023-10-14,11:30,2023-10-11,3,2529.98,3342.55,2827.74,3956.4023,,10487.564
2023-10-14,11:30,2023-10-12,2,2199.75,3342.55,2831.36,3956.4023,,10487.564
2023-10-14,11:30,2023-10-13,1,1818.83,3342.55,2800.43,3956.4023,,10487.564
2023-10-14,11:45,2023-10-10,4,2631.55,3732.516,2778.75,3958.3105,,10292.511
2023-10-14,11:45,2023-10-10,4,1990.31,3732.516,2796.81,3958.3105,,10292.511
2023-10-14,11:45,2023-10-11,3,2631.55,3732.516,2778.75,3958.3105,,10292.511
2023-10-14,11:45,2023-10-12,2,2334.65,3732.516,2779.25,3958.3105,,10292.511
2023-10-14,11:45,2023-10-13,1,1919.01,3732.516,2752.11,3958.3105,,10292.511
2023-10-14,12:00,2023-10-10,4,2735.11,3887.6113,2734.98,3935.8506,,10097.488
2023-10-14,12:00,2023-10-10,4,2063.67,3887.6113,2754.16,3935.8506,,10097.488
2023-10-14,12:00,2023-10-11,3,2735.11,3887.6113,2734.98,3935.8506,,10097.488
2023-10-14,12:00,2023-10-12,2,2446.44,3887.6113,2732.04,3935.8506,,10097.488
2023-10-14,12:00,2023-10-13,1,2015.02,3887.6113,2708.87,3935.8506,,10097.488
2023-10-14,12:15,2023-10-10,4,2137,4081.2146,2701.09,3813.906,,9989.309
2023-10-14,12:15,2023-10-10,4,2838.71,4081.2146,2680.96,3813.906,,9989.309
2023-10-14,12:15,2023-10-11,3,2838.71,4081.2146,2680.96,3813.906,,9989.309
2023-10-14,12:15,2023-10-12,2,2552.34,4081.2146,2675.17,3813.906,,9989.309
2023-10-14,12:15,2023-10-13,1,2118.36,4081.2146,2655.49,3813.906,,9989.309
2023-10-14,12:30,2023-10-10,4,2209.84,4191.8384,2622.07,3678.8425,,10004.069
2023-10-14,12:30,2023-10-10,4,2940.27,4191.8384,2600.92,3678.8425,,10004.069
2023-10-14,12:30,2023-10-11,3,2940.27,4191.8384,2600.92,3678.8425,,10004.069
2023-10-14,12:30,2023-10-12,2,2665.06,4191.8384,2594.1,3678.8425,,10004.069
2023-10-14,12:30,2023-10-13,1,2228.02,4191.8384,2576.48,3678.8425,,10004.069
2023-10-14,12:45,2023-10-10,4,3037.57,4367.0005,2504.74,3606.2585,,10036.931
2023-10-14,12:45,2023-10-10,4,2281.46,4367.0005,2521.67,3606.2585,,10036.931
2023-10-14,12:45,2023-10-11,3,3037.57,4367.0005,2504.74,3606.2585,,10036.931
2023-10-14,12:45,2023-10-12,2,2764.22,4367.0005,2500.89,3606.2585,,10036.931
2023-10-14,12:45,2023-10-13,1,2324.74,4367.0005,2476.27,3606.2585,,10036.931
2023-10-14,13:00,2023-10-10,4,2351.52,4463.179,2419.2,3527.273,,10003.105
2023-10-14,13:00,2023-10-10,4,3128.57,4463.179,2411.04,3527.273,,10003.105
2023-10-14,13:00,2023-10-11,3,3128.57,4463.179,2411.04,3527.273,,10003.105
2023-10-14,13:00,2023-10-12,2,2829,4463.179,2410.8,3527.273,,10003.105
2023-10-14,13:00,2023-10-13,1,2389.01,4463.179,2373.87,3527.273,,10003.105
2023-10-14,13:15,2023-10-10,4,3211.05,4557.837,2314.21,3412.4238,,10163.481
2023-10-14,13:15,2023-10-10,4,2419.42,4557.837,2320.85,3412.4238,,10163.481
2023-10-14,13:15,2023-10-11,3,3211.05,4557.837,2314.21,3412.4238,,10163.481
2023-10-14,13:15,2023-10-12,2,2874.18,4557.837,2314.49,3412.4238,,10163.481
2023-10-14,13:15,2023-10-13,1,2440.18,4557.837,2275.85,3412.4238,,10163.481
2023-10-14,13:30,2023-10-10,4,2484.56,4596.068,2233.01,3328.7046,,10092.261
2023-10-14,13:30,2023-10-10,4,3283.07,4596.068,2209.87,3328.7046,,10092.261
2023-10-14,13:30,2023-10-11,3,3283.07,4596.068,2209.87,3328.7046,,10092.261
2023-10-14,13:30,2023-10-12,2,2922.18,4596.068,2202.44,3328.7046,,10092.261
2023-10-14,13:30,2023-10-13,1,2497.58,4596.068,2189.21,3328.7046,,10092.261
2023-10-14,13:45,2023-10-10,4,2546.46,4621.704,2171.92,3200.671,,10131.25
2023-10-14,13:45,2023-10-10,4,3342.39,4621.704,2137.07,3200.671,,10131.25
2023-10-14,13:45,2023-10-11,3,3342.39,4621.704,2137.07,3200.671,,10131.25
2023-10-14,13:45,2023-10-12,2,2964.56,4621.704,2088.15,3200.671,,10131.25
2023-10-14,13:45,2023-10-13,1,2542.4,4621.704,2129.62,3200.671,,10131.25
2023-10-14,14:00,2023-10-10,4,3386.91,4639.8735,2090.74,2995.0889,,10093.983
2023-10-14,14:00,2023-10-10,4,2604.57,4639.8735,2123.82,2995.0889,,10093.983
2023-10-14,14:00,2023-10-11,3,3386.91,4639.8735,2090.74,2995.0889,,10093.983
2023-10-14,14:00,2023-10-12,2,2993.03,4639.8735,1986.42,2995.0889,,10093.983
2023-10-14,14:00,2023-10-13,1,2555.6,4639.8735,2082.82,2995.0889,,10093.983
2023-10-14,14:15,2023-10-10,4,3422.59,4616.197,2020.46,2800.7466,,10218.399
2023-10-14,14:15,2023-10-10,4,2659.3,4616.197,2049.78,2800.7466,,10218.399
2023-10-14,14:15,2023-10-11,3,3422.59,4616.197,2020.46,2800.7466,,10218.399
2023-10-14,14:15,2023-10-12,2,3011.65,4616.197,1889.75,2800.7466,,10218.399
2023-10-14,14:15,2023-10-13,1,2541.38,4616.197,2010.45,2800.7466,,10218.399
2023-10-14,14:30,2023-10-10,4,2712.13,4629.3677,1915.04,2565.104,,10165.608
2023-10-14,14:30,2023-10-10,4,3456.86,4629.3677,1908.62,2565.104,,10165.608
2023-10-14,14:30,2023-10-11,3,3456.86,4629.3677,1908.62,2565.104,,10165.608
2023-10-14,14:30,2023-10-12,2,3027.84,4629.3677,1790.48,2565.104,,10165.608
2023-10-14,14:30,2023-10-13,1,2523.66,4629.3677,1874.1,2565.104,,10165.608
2023-10-14,14:45,2023-10-10,4,2763.47,4670.508,1790.61,2316.9504,,10245.155
2023-10-14,14:45,2023-10-10,4,3490.21,4670.508,1811.8,2316.9504,,10245.155
2023-10-14,14:45,2023-10-11,3,3490.21,4670.508,1811.8,2316.9504,,10245.155
2023-10-14,14:45,2023-10-12,2,3042.6,4670.508,1681.26,2316.9504,,10245.155
2023-10-14,14:45,2023-10-13,1,2512.96,4670.508,1701.96,2316.9504,,10245.155
2023-10-14,15:00,2023-10-10,4,3523.18,4705.867,1697.24,2047.4066,,10433.826
2023-10-14,15:00,2023-10-10,4,2814.21,4705.867,1681.27,2047.4066,,10433.826
2023-10-14,15:00,2023-10-11,3,3523.18,4705.867,1697.24,2047.4066,,10433.826
2023-10-14,15:00,2023-10-12,2,3056.46,4705.867,1554.46,2047.4066,,10433.826
2023-10-14,15:00,2023-10-13,1,2519.91,4705.867,1535.8,2047.4066,,10433.826
2023-10-14,15:15,2023-10-10,4,3556.6,4673.2305,1547.06,1703.3765,,10518.318
2023-10-14,15:15,2023-10-10,4,2864.94,4673.2305,1536.24,1703.3765,,10518.318
2023-10-14,15:15,2023-10-11,3,3556.6,4673.2305,1547.06,1703.3765,,10518.318
2023-10-14,15:15,2023-10-12,2,3070.35,4673.2305,1402.69,1703.3765,,10518.318
2023-10-14,15:15,2023-10-13,1,2520.58,4673.2305,1357.67,1703.3765,,10518.318
2023-10-14,15:30,2023-10-10,4,3590.49,4549.5913,1348.55,1442.7441,,10660.743
2023-10-14,15:30,2023-10-10,4,2916.39,4549.5913,1342.76,1442.7441,,10660.743
2023-10-14,15:30,2023-10-11,3,3590.49,4549.5913,1348.55,1442.7441,,10660.743
2023-10-14,15:30,2023-10-12,2,3085.01,4549.5913,1218.36,1442.7441,,10660.743
2023-10-14,15:30,2023-10-13,1,2508.81,4549.5913,1149.58,1442.7441,,10660.743
2023-10-14,15:45,2023-10-10,4,3625.21,4512.152,1090.37,1098.0684,,10771.232
2023-10-14,15:45,2023-10-10,4,2969.14,4512.152,1091.07,1098.0684,,10771.232
2023-10-14,15:45,2023-10-11,3,3625.21,4512.152,1090.37,1098.0684,,10771.232
2023-10-14,15:45,2023-10-12,2,3101.27,4512.152,987.13,1098.0684,,10771.232
2023-10-14,15:45,2023-10-13,1,2521.96,4512.152,899.47,1098.0684,,10771.232
2023-10-14,16:00,2023-10-10,4,3023.88,4524.734,803.28,744.0901,,11011.503
2023-10-14,16:00,2023-10-10,4,3661.23,4524.734,794.97,744.0901,,11011.503
2023-10-14,16:00,2023-10-11,3,3661.23,4524.734,794.97,744.0901,,11011.503
