日期,时间,风力发电,光伏发电
20231212,02:30,1735.1541,0.0
20231212,02:45,1671.7681,0.0
20231212,03:00,1641.0562,0.0
20231212,03:15,1635.0975,0.0
20231212,03:30,1604.6738,0.0
20231212,03:45,1567.7712,0.0
20231212,04:00,1521.1885,0.0
20231212,04:15,1499.3969,0.0
20231212,04:30,1439.1187,0.0
20231212,04:45,1413.7008,0.0
20231212,05:00,1387.3549,0.0
20231212,05:15,1354.7051,0.0
20231212,05:30,1327.5752,0.0
20231212,05:45,1334.0685,0.0
20231212,06:00,1393.1945,0.0
20231212,06:15,1439.6931,0.0
20231212,06:30,1502.9399,0.0
20231212,06:45,1523.2766,0.0
20231212,07:00,1521.6135,0.6634
20231212,07:15,1529.8203,19.8223
20231212,07:30,1545.6663,89.7612
20231212,07:45,1588.4862,229.9838
20231212,08:00,1626.8966,403.2319
20231212,08:15,1611.4282,698.4384
20231212,08:30,1577.0206,1430.6281
20231212,08:45,1531.5764,2044.1125
20231212,09:00,1471.1782,2392.5337
20231212,09:15,1419.3041,2710.5649
20231212,09:30,1351.1136,2897.8389
20231212,09:45,1295.2581,3122.926
20231212,10:00,1228.3586,3275.999
20231212,10:15,1119.2635,3377.1899
20231212,10:30,1095.3033,3407.0
20231212,10:45,1091.9543,3430.1465
20231212,11:00,1100.0879,3477.655
20231212,11:15,1045.078,3489.677
20231212,11:30,1041.1287,3407.9958
20231212,11:45,1028.4481,3369.7834
20231212,12:00,954.2196,3233.0381
20231212,12:15,933.6965,3256.2302
20231212,12:30,956.8578,3061.8948
20231212,12:45,954.8856,2735.1311
20231212,13:00,1034.4142,2305.4221
20231212,13:15,1081.8137,1867.2228
20231212,13:30,1117.101,1690.025
20231212,13:45,1141.7085,1404.7272
20231212,14:00,1153.4056,1122.1105
20231212,14:15,1202.0226,936.1011
20231212,14:30,1234.5876,723.6687
20231212,14:45,1316.5914,503.0455
20231212,15:00,1390.3572,274.9608
20231212,15:15,1491.9493,150.9849
20231212,15:30,1560.7114,71.997
20231212,15:45,1643.1388,18.7614
20231212,16:00,1720.627,0.4319
20231212,16:15,1790.9613,0.0
20231212,16:30,1822.0592,0.0
20231212,16:45,1869.7136,0.0
20231212,17:00,1943.6093,0.0
20231212,17:15,1981.2288,0.0
20231212,17:30,1988.5485,0.0
20231212,17:45,2004.2633,0.0
20231212,18:00,2020.2897,0.0
20231212,18:15,2006.0575,0.0
20231212,18:30,1990.1262,0.0
20231212,18:45,1992.6047,0.0
20231212,19:00,2074.5347,0.0
20231212,19:15,2125.395,0.0
20231212,19:30,2177.5659,0.0
20231212,19:45,2206.8127,0.0
20231212,20:00,2220.6311,0.0
20231212,20:15,2218.3245,0.0
20231212,20:30,2217.0261,0.0
20231212,20:45,2213.8481,0.0
20231212,21:00,2288.5095,0.0
20231212,21:15,2338.0156,0.0
20231212,21:30,2356.5513,0.0
20231212,21:45,2344.554,0.0
20231212,22:00,2343.2891,0.0
20231212,22:15,2348.3965,0.0
20231212,22:30,2431.2351,0.0
20231212,22:45,2478.9629,0.0
20231212,23:00,2492.5518,0.0
20231212,23:15,2553.2095,0.0
20231212,23:30,2515.1082,0.0
20231212,23:45,2567.5078,0.0
20231213,00:00,2655.71,0.0
20231213,00:15,2695.5415,0.0
20231213,00:30,2712.3254,0.0
20231213,00:45,2726.7263,0.0
20231213,01:00,2741.2888,0.0
20231213,01:15,2802.3159,0.0
20231213,01:30,2836.8718,0.0
20231213,01:45,2826.1624,0.0
20231213,02:00,2868.0635,0.0
20231213,02:15,2874.5093,0.0
20231213,02:30,2880.6272,0.0
20231213,02:45,2912.7568,0.0
20231213,03:00,2881.5435,0.0
20231213,03:15,2845.5837,0.0
20231213,03:30,2822.6184,0.0
20231213,03:45,2830.3308,0.0
20231213,04:00,2864.719,0.0
20231213,04:15,2875.5842,0.0
20231213,04:30,2904.8081,0.0
20231213,04:45,2957.9524,0.0
20231213,05:00,3000.8086,0.0
20231213,05:15,3005.342,0.0
20231213,05:30,3008.0393,0.0
20231213,05:45,3005.8481,0.0
20231213,06:00,3010.0225,0.0
20231213,06:15,3009.991,0.0
20231213,06:30,2981.0864,0.0
20231213,06:45,2990.1492,0.0
20231213,07:00,3009.5886,0.0
20231213,07:15,2976.8821,15.7309
20231213,07:30,2991.1572,84.7496
20231213,07:45,2943.9961,181.4262
20231213,08:00,2946.8894,353.2334
20231213,08:15,2889.52,621.1209
20231213,08:30,2877.7783,1210.1079
20231213,08:45,2842.3853,1779.373
20231213,09:00,2734.4314,2090.4246
20231213,09:15,2621.6807,2405.8872
20231213,09:30,2509.616,2677.1433
20231213,09:45,2379.7009,2915.2163
20231213,10:00,2251.8684,3096.3818
20231213,10:15,2165.3872,3238.241
20231213,10:30,2081.1924,3382.1558
20231213,10:45,1988.7008,3469.5894
20231213,11:00,1896.7512,3556.3665
20231213,11:15,1851.1907,3586.4351
20231213,11:30,1858.4781,3618.9521
20231213,11:45,1846.3223,3614.8418
20231213,12:00,1849.5337,3583.7314
20231213,12:15,1878.3358,3539.2324
20231213,12:30,1889.2988,3458.8999
20231213,12:45,1842.6876,3373.6016
20231213,13:00,1849.7827,3205.8647
20231213,13:15,1887.1776,3036.3074
20231213,13:30,1952.9323,2793.4004
20231213,13:45,1955.679,2584.7424
20231213,14:00,1959.7134,2203.9321
20231213,14:15,2065.8301,1972.215
20231213,14:30,2128.355,1588.3087
20231213,14:45,2179.1953,895.1086
20231213,15:00,2327.0112,508.454
20231213,15:15,2423.0811,275.734
20231213,15:30,2505.3518,131.0566
20231213,15:45,2634.8115,42.7457
20231213,16:00,2685.4175,7.0774
20231213,16:15,2811.9351,3.3166
20231213,16:30,2875.8315,1.9953
20231213,16:45,2981.8003,2.0439
20231213,17:00,3052.4814,0.0
20231213,17:15,3057.0293,0.0
20231213,17:30,3082.0999,0.0
20231213,17:45,3110.1086,0.0
20231213,18:00,3072.9763,0.0
20231213,18:15,3115.511,0.0
20231213,18:30,3116.4138,0.0
20231213,18:45,3102.7209,0.0
20231213,19:00,3042.8992,0.0
20231213,19:15,2938.907,0.0
20231213,19:30,2870.8818,0.0
20231213,19:45,2835.2505,0.0
20231213,20:00,2838.8042,0.0
20231213,20:15,2827.1606,0.0
20231213,20:30,2743.168,0.0
20231213,20:45,2726.0061,0.0
20231213,21:00,2684.5332,0.0
20231213,21:15,2669.9658,0.0
20231213,21:30,2617.4756,0.0
20231213,21:45,2606.4727,0.0
20231213,22:00,2586.1182,0.0
20231213,22:15,2521.7371,0.0
20231213,22:30,2527.7749,0.0
20231213,22:45,2533.9248,0.0
20231213,23:00,2568.4702,0.0
20231213,23:15,2521.2583,0.0
20231213,23:30,2458.1655,0.0
20231213,23:45,2410.469,0.0
20231214,00:00,2407.6492,0.0
20231214,00:15,2378.9666,0.0
20231214,00:30,2421.6848,0.0
20231214,00:45,2400.5647,0.0
20231214,01:00,2359.4688,0.0
20231214,01:15,2349.0068,0.0
20231214,01:30,2350.7261,0.0
20231214,01:45,2356.6887,0.0
20231214,02:00,2358.0066,0.0
20231214,02:15,2325.585,0.0
20231214,02:30,2304.0374,0.0
20231214,02:45,2291.0117,0.0
20231214,03:00,2322.9773,0.0
20231214,03:15,2294.3938,0.0
20231214,03:30,2307.5103,0.0
20231214,03:45,2303.8706,0.0
20231214,04:00,2302.5815,0.0
20231214,04:15,2293.9524,0.0
20231214,04:30,2320.6968,0.0
20231214,04:45,2307.9385,0.0
20231214,05:00,2312.5054,0.0
20231214,05:15,2308.208,0.0
20231214,05:30,2284.6389,0.0
20231214,05:45,2224.5183,0.0
20231214,06:00,2152.3689,0.0
20231214,06:15,2088.6948,0.0
20231214,06:30,2050.9507,0.0
20231214,06:45,1992.8583,0.0
20231214,07:00,1977.1406,0.0
20231214,07:15,2001.1241,7.3618
20231214,07:30,2007.8143,57.3401
20231214,07:45,1963.9061,167.3879
20231214,08:00,1970.7211,344.9096
20231214,08:15,1950.2278,601.9643
20231214,08:30,1897.7041,1127.6471
20231214,08:45,1832.6284,1647.6409
20231214,09:00,1766.9032,2145.8813
20231214,09:15,1634.5088,2482.3586
20231214,09:30,1538.6608,2817.7417
20231214,09:45,1468.6001,3044.1895
20231214,10:00,1418.9978,3219.4805
20231214,10:15,1374.6071,3325.582
20231214,10:30,1340.4391,3441.7566
20231214,10:45,1286.0289,3512.5884
20231214,11:00,1230.293,3612.2275
20231214,11:15,1142.4722,3696.0693
20231214,11:30,1124.8512,3722.8486
20231214,11:45,1124.1783,3719.6011
20231214,12:00,1205.4229,3721.5427
20231214,12:15,1271.4324,3661.1028
20231214,12:30,1290.6567,3577.9692
20231214,12:45,1321.3774,3470.5315
20231214,13:00,1379.2872,3297.3284
20231214,13:15,1408.2867,3130.842
20231214,13:30,1393.7111,2958.053
20231214,13:45,1435.8246,2721.6821
20231214,14:00,1402.6584,2430.8828
20231214,14:15,1412.3414,2132.3406
20231214,14:30,1394.9731,1752.1614
20231214,14:45,1405.7611,1008.2432
20231214,15:00,1484.5449,579.1277
20231214,15:15,1512.9454,320.7342
20231214,15:30,1587.8217,144.5079
20231214,15:45,1654.5715,31.2659
20231214,16:00,1718.2422,5.6631
20231214,16:15,1830.4532,2.269
20231214,16:30,1964.684,1.8359
20231214,16:45,2149.9402,2.3274
20231214,17:00,2225.2976,0.3897
20231214,17:15,2331.7705,0.0
20231214,17:30,2434.4404,0.0
20231214,17:45,2556.8733,0.0
20231214,18:00,2728.8877,0.0
20231214,18:15,2993.7583,0.0
20231214,18:30,3177.4216,0.0
20231214,18:45,3370.1582,0.0
20231214,19:00,3513.9248,0.0
20231214,19:15,3468.4751,0.0
20231214,19:30,3480.7307,0.0
20231214,19:45,3493.4658,0.0
20231214,20:00,3539.3608,0.0
20231214,20:15,3561.1572,0.0
20231214,20:30,3632.5562,0.0
20231214,20:45,3533.9834,0.0
20231214,21:00,3531.1292,0.0
20231214,21:15,3501.7737,0.0
20231214,21:30,3587.1992,0.0
20231214,21:45,3660.7966,0.0
20231214,22:00,3695.9375,0.0
20231214,22:15,3724.8486,0.0
20231214,22:30,3661.2644,0.0
20231214,22:45,3567.645,0.0
20231214,23:00,3568.2412,0.0
20231214,23:15,3561.9111,0.0
20231214,23:30,3567.3076,0.0
20231214,23:45,3585.9397,0.0
20231215,00:00,3632.7222,0.0
20231215,00:15,3676.7412,0.0
20231215,00:30,3624.7834,0.0
20231215,00:45,3695.7896,0.0
20231215,01:00,3704.2322,0.0
20231215,01:15,3626.5508,0.0
20231215,01:30,3431.1697,0.0
20231215,01:45,3234.9175,0.0
20231215,02:00,3043.874,0.0
20231215,02:15,2843.9585,0.0
20231215,02:30,2706.082,0.0
20231215,02:45,2722.8838,0.0
20231215,03:00,2670.6245,0.0
20231215,03:15,2689.7734,0.0
20231215,03:30,2691.2161,0.0
20231215,03:45,2693.5396,0.0
20231215,04:00,2759.8271,0.0
20231215,04:15,2836.8855,0.0
20231215,04:30,2855.3948,0.0
20231215,04:45,2873.4941,0.0
20231215,05:00,2900.4702,0.0
20231215,05:15,2914.3694,0.0
20231215,05:30,2935.72,0.0
20231215,05:45,3005.8306,0.0
20231215,06:00,3016.2632,0.0
20231215,06:15,2996.5242,0.0
20231215,06:30,2974.8044,0.0
20231215,06:45,3012.6875,0.0
20231215,07:00,3036.177,0.0
20231215,07:15,3039.2209,0.5371
20231215,07:30,3010.5022,33.0442
20231215,07:45,2985.78,125.4922
20231215,08:00,2961.8711,202.6929
20231215,08:15,2885.6711,361.3599
20231215,08:30,2776.3276,606.583
20231215,08:45,2805.1995,862.4724
20231215,09:00,2759.7729,1389.3146
20231215,09:15,2742.6606,2159.8748
20231215,09:30,2644.8538,2392.4971
20231215,09:45,2450.125,2583.5625
20231215,10:00,2387.1511,2542.8823
20231215,10:15,2275.3423,2562.0891
20231215,10:30,2223.0332,2591.7395
20231215,10:45,2220.1924,2507.4197
20231215,11:00,2150.844,2664.5483
20231215,11:15,2066.884,2798.2251
20231215,11:30,1939.7163,2839.7505
20231215,11:45,1912.2817,2690.0925
20231215,12:00,1949.6171,2430.8635
20231215,12:15,1969.1238,2046.8745
20231215,12:30,2059.8914,1653.288
20231215,12:45,2029.8857,1679.7649
20231215,13:00,2000.1781,1549.557
20231215,13:15,1956.3799,1132.4033
20231215,13:30,1944.6696,838.9186
20231215,13:45,1974.1404,701.0271
20231215,14:00,1937.0132,533.4322
20231215,14:15,2006.1389,396.5377
20231215,14:30,1980.2731,303.695
20231215,14:45,2021.0485,229.4502
20231215,15:00,1935.8491,161.0308
20231215,15:15,2028.2616,97.2507
20231215,15:30,2040.4911,40.7298
20231215,15:45,2173.1575,5.041
20231215,16:00,2299.0471,0.0
20231215,16:15,2291.2725,0.0
20231215,16:30,2409.1069,0.0
20231215,16:45,2417.0867,0.0
20231215,17:00,2438.4983,0.0
20231215,17:15,2471.8193,0.0
20231215,17:30,2554.1411,0.0
20231215,17:45,2766.1497,0.0
20231215,18:00,2921.6482,0.0
20231215,18:15,2988.7803,0.0
20231215,18:30,3074.0881,0.0
20231215,18:45,3157.6953,0.0
20231215,19:00,3174.5544,0.0
20231215,19:15,3309.9407,0.0
20231215,19:30,3234.8955,0.0
20231215,19:45,3265.1365,0.0
20231215,20:00,3374.9255,0.0
20231215,20:15,3456.0959,0.0
20231215,20:30,3491.6914,0.0
20231215,20:45,3510.5723,0.0
20231215,21:00,3466.1526,0.0
20231215,21:15,3358.5178,0.0
20231215,21:30,3364.9021,0.0
20231215,21:45,3327.345,0.0
20231215,22:00,3297.3621,0.0
20231215,22:15,3180.8022,0.0
20231215,22:30,3090.6484,0.0
20231215,22:45,3088.2495,0.0
20231215,23:00,2967.4453,0.0
20231215,23:15,2927.2839,0.0
20231215,23:30,2945.2351,0.0
20231215,23:45,2853.3604,0.0
20231216,00:00,2856.3403,0.0
20231216,00:15,2851.3311,0.0
20231216,00:30,2827.8757,0.0
20231216,00:45,2763.625,0.0
20231216,01:00,2720.2839,0.0
20231216,01:15,2621.2246,0.0
20231216,01:30,2625.3354,0.0
20231216,01:45,2509.7302,0.0
20231216,02:00,2458.8,0.0
20231216,02:15,2399.2861,0.0
20231216,02:30,2428.3279,0.0
20231216,02:45,2451.4658,0.0
20231216,03:00,2458.0313,0.0
20231216,03:15,2497.5176,0.0
20231216,03:30,2476.3752,0.0
20231216,03:45,2438.7578,0.0
20231216,04:00,2389.8691,0.0
20231216,04:15,2441.9878,0.0
20231216,04:30,2444.8213,0.0
20231216,04:45,2454.2732,0.0
20231216,05:00,2410.5195,0.0
20231216,05:15,2467.9033,0.0
20231216,05:30,2511.2212,0.0
20231216,05:45,2592.4355,0.0
20231216,06:00,2742.3757,0.0
20231216,06:15,2838.0586,0.0
20231216,06:30,2929.2915,0.0
20231216,06:45,2957.7036,0.0
20231216,07:00,2979.9963,0.0
20231216,07:15,2934.5723,0.4916
20231216,07:30,2933.2395,15.9563
20231216,07:45,2985.8525,74.2629
20231216,08:00,2971.1213,172.2836
20231216,08:15,2939.6643,318.098
20231216,08:30,2928.6799,529.847
20231216,08:45,2852.3516,889.0519
20231216,09:00,2652.3477,1241.5851
20231216,09:15,2496.0579,1437.5123
20231216,09:30,2393.7219,1702.999
20231216,09:45,2287.7258,1947.5386
20231216,10:00,2211.4104,2117.0295
20231216,10:15,2132.8181,2287.7761
20231216,10:30,2078.8269,2522.3887
20231216,10:45,2083.4434,2881.4048
20231216,11:00,2134.9907,3129.3154
20231216,11:15,2162.1274,3248.5728
20231216,11:30,2197.5103,3333.6636
20231216,11:45,2212.2219,3318.8259
20231216,12:00,2251.9453,3299.8289
20231216,12:15,2322.103,3386.5034
20231216,12:30,2461.438,3342.6411
20231216,12:45,2556.8423,3365.5029
20231216,13:00,2659.9785,3293.8311
20231216,13:15,2743.6514,3182.4688
20231216,13:30,2851.6116,3032.0059
20231216,13:45,2999.0635,2822.3054
20231216,14:00,3105.8855,2541.022
20231216,14:15,3183.2122,2247.7268
20231216,14:30,3300.7415,1874.1606
20231216,14:45,3435.4609,1067.5889
20231216,15:00,3514.4902,621.0704
20231216,15:15,3562.5288,343.2477
20231216,15:30,3649.0098,168.6399
20231216,15:45,3697.7278,59.9835
20231216,16:00,3826.6277,10.1177
20231216,16:15,3925.366,3.0918
20231216,16:30,4047.4226,0.3379
20231216,16:45,4194.2124,0.0994
20231216,17:00,4322.2192,0.0
20231216,17:15,4394.0811,0.0
20231216,17:30,4421.1157,0.0
20231216,17:45,4482.2588,0.0
20231216,18:00,4488.7095,0.0
20231216,18:15,4498.3154,0.0
20231216,18:30,4512.0439,0.0
20231216,18:45,4536.2915,0.0
20231216,19:00,4575.7085,0.0
20231216,19:15,4621.5361,0.0
20231216,19:30,4657.96,0.0
20231216,19:45,4616.562,0.0
20231216,20:00,4708.6733,0.0
20231216,20:15,4728.1216,0.0
20231216,20:30,4805.2544,0.0
20231216,20:45,4827.1826,0.0
20231216,21:00,4956.9634,0.0
20231216,21:15,5117.3721,0.0
20231216,21:30,5292.3374,0.0
20231216,21:45,5349.1538,0.0
20231216,22:00,5361.3618,0.0
20231216,22:15,5459.5908,0.0
20231216,22:30,5509.2231,0.0
20231216,22:45,5532.9546,0.0
20231216,23:00,5610.6567,0.0
20231216,23:15,5684.5176,0.0
20231216,23:30,5804.2188,0.0
20231216,23:45,5806.0879,0.0
20231217,00:00,5895.4966,0.0
20231217,00:15,5864.897,0.0
20231217,00:30,5874.4722,0.0
20231217,00:45,5912.3154,0.0
20231217,01:00,5953.2876,0.0
20231217,01:15,5946.1138,0.0
20231217,01:30,5928.4253,0.0
20231217,01:45,5963.3457,0.0
20231217,02:00,6010.9961,0.0
20231217,02:15,6012.6084,0.0
20231217,02:30,6077.502,0.0
20231217,02:45,6047.7056,0.0
20231217,03:00,5997.1743,0.0
20231217,03:15,5976.8721,0.0
20231217,03:30,5917.8662,0.0
20231217,03:45,5895.7256,0.0
20231217,04:00,5919.9722,0.0
20231217,04:15,5913.0913,0.0
20231217,04:30,5938.9414,0.0
20231217,04:45,6006.813,0.0
20231217,05:00,6030.7539,0.0
20231217,05:15,6033.0718,0.0
20231217,05:30,6089.0776,0.0
20231217,05:45,6115.6631,0.0
20231217,06:00,6105.9365,0.0
20231217,06:15,6073.6572,0.0
20231217,06:30,6031.5659,0.0
20231217,06:45,6056.814,0.0
20231217,07:00,6016.7563,0.0
20231217,07:15,6055.9907,8.6317
20231217,07:30,6060.0732,62.2445
20231217,07:45,5998.3403,190.387
20231217,08:00,5928.7578,389.1835
20231217,08:15,5804.9829,694.3572
20231217,08:30,5583.8716,1218.5631
20231217,08:45,5390.3677,2138.4971
20231217,09:00,5267.0156,2589.2231
20231217,09:15,5112.292,2932.5857
20231217,09:30,4923.8447,3182.833
20231217,09:45,4840.8623,3390.4973
20231217,10:00,4818.1777,3576.095
20231217,10:15,4893.3228,3730.9739
20231217,10:30,4853.7959,3851.9219
20231217,10:45,4826.4634,3939.3647
20231217,11:00,4835.5957,3996.8384
20231217,11:15,4815.7495,4026.2988
20231217,11:30,4897.4946,4034.5239
20231217,11:45,4864.3521,4025.3018
20231217,12:00,4838.9224,3999.9553
20231217,12:15,4818.1777,3951.012
20231217,12:30,4860.0425,3871.3533
20231217,12:45,4810.479,3761.9678
20231217,13:00,4810.2979,3614.9099
20231217,13:15,4774.5962,3452.7378
20231217,13:30,4777.5,3245.0842
20231217,13:45,4807.9326,3026.6575
20231217,14:00,4786.9736,2741.8813
20231217,14:15,4729.6396,2391.6699
20231217,14:30,4657.0107,1954.3396
20231217,14:45,4560.3672,1118.0052
20231217,15:00,4579.479,658.2721
20231217,15:15,4604.6279,371.1026
20231217,15:30,4646.7251,179.9343
20231217,15:45,4693.7676,70.061
20231217,16:00,4821.8755,12.0797
20231217,16:15,4872.6724,3.6337
20231217,16:30,4892.645,2.5957
20231217,16:45,4925.1089,3.2628
20231217,17:00,4970.8203,0.812
20231217,17:15,4965.0581,0.0
20231217,17:30,5027.9712,0.0
20231217,17:45,5092.3008,0.0
20231217,18:00,5192.7573,0.0
20231217,18:15,5299.7793,0.0
20231217,18:30,5439.6177,0.0
20231217,18:45,5571.2114,0.0
20231217,19:00,5643.9839,0.0
20231217,19:15,5713.7354,0.0
20231217,19:30,5750.8716,0.0
20231217,19:45,5816.2744,0.0
20231217,20:00,5855.7251,0.0
20231217,20:15,5876.6572,0.0
20231217,20:30,5842.8628,0.0
20231217,20:45,5751.3804,0.0
20231217,21:00,5680.7134,0.0
20231217,21:15,5625.9995,0.0
20231217,21:30,5579.771,0.0
20231217,21:45,5536.7358,0.0
20231217,22:00,5544.8823,0.0
20231217,22:15,5542.5869,0.0
20231217,22:30,5512.2427,0.0
20231217,22:45,5511.8999,0.0
20231217,23:00,5453.5532,0.0
20231217,23:15,5390.876,0.0
20231217,23:30,5315.1572,0.0
20231217,23:45,5270.8843,0.0
20231218,00:00,5225.2939,0.0
20231218,00:15,5149.9375,0.0
20231218,00:30,5118.0771,0.0
20231218,00:45,5041.4932,0.0
20231218,01:00,5012.5581,0.0
20231218,01:15,4944.5596,0.0
20231218,01:30,4999.6567,0.0
20231218,01:45,5007.9326,0.0
20231218,02:00,4985.8521,0.0
20231218,02:15,4952.3799,0.0
20231218,02:30,4921.1377,0.0
20231218,02:45,4928.8745,0.0
20231218,03:00,4946.6699,0.0
20231218,03:15,4909.9277,0.0
20231218,03:30,4901.9531,0.0
20231218,03:45,4895.1611,0.0
20231218,04:00,4926.8477,0.0
20231218,04:15,4878.7793,0.0
20231218,04:30,4818.9844,0.0
20231218,04:45,4760.7866,0.0
20231218,05:00,4676.2524,0.0
20231218,05:15,4527.5024,0.0
20231218,05:30,4398.3066,0.0
20231218,05:45,4267.1055,0.0
20231218,06:00,4171.1182,0.0
20231218,06:15,4105.0928,0.0
20231218,06:30,4031.0449,0.0
20231218,06:45,3985.0535,0.0
20231218,07:00,3948.5691,0.0
20231218,07:15,3904.887,7.1743
20231218,07:30,3771.7424,57.2783
20231218,07:45,3697.3977,179.582
20231218,08:00,3608.6726,375.0197
20231218,08:15,3451.9089,668.4075
20231218,08:30,3260.8088,1152.1476
20231218,08:45,3090.8528,2059.5288
20231218,09:00,2924.2488,2531.821
20231218,09:15,2729.5215,2885.689
20231218,09:30,2574.4478,3145.0745
20231218,09:45,2539.5439,3344.3743
20231218,10:00,2490.5059,3514.9924
20231218,10:15,2416.8762,3660.4819
20231218,10:30,2420.4041,3783.2212
20231218,10:45,2434.4956,3874.8188
20231218,11:00,2437.3921,3932.9985
20231218,11:15,2445.3337,3976.6924
20231218,11:30,2419.5156,3982.3792
20231218,11:45,2350.1489,3985.2778
20231218,12:00,2355.7205,3967.0017
20231218,12:15,2388.699,3912.646
20231218,12:30,2459.5703,3841.6606
20231218,12:45,2402.5437,3746.5361
20231218,13:00,2407.7288,3622.124
20231218,13:15,2388.0889,3434.7554
20231218,13:30,2379.6299,3260.3062
20231218,13:45,2346.5591,3056.9595
20231218,14:00,2292.3894,2769.9038
20231218,14:15,2235.7305,2428.6987
20231218,14:30,2222.8289,1976.9543
20231218,14:45,2115.3672,1134.937
20231218,15:00,2089.1619,654.6699
20231218,15:15,2062.2954,351.5525
20231218,15:30,2062.1694,140.5266
20231218,15:45,2089.3787,47.588
20231218,16:00,2083.8044,8.8018
20231218,16:15,2097.1689,3.2533
20231218,16:30,2099.6345,2.3644
20231218,16:45,2098.3926,2.9444
20231218,17:00,2127.0479,0.8032
20231218,17:15,2120.8669,0.0
20231218,17:30,2072.7332,0.0
20231218,17:45,2012.5959,0.0
20231218,18:00,1962.4827,0.0
20231218,18:15,1966.7865,0.0
20231218,18:30,1920.7089,0.0
20231218,18:45,1875.886,0.0
20231218,19:00,1837.4374,0.0
20231218,19:15,1793.4559,0.0
20231218,19:30,1748.2996,0.0
20231218,19:45,1651.0392,0.0
20231218,20:00,1561.6777,0.0
20231218,20:15,1553.5221,0.0
20231218,20:30,1504.4463,0.0
20231218,20:45,1428.3074,0.0
20231218,21:00,1392.7665,0.0
20231218,21:15,1386.1678,0.0
20231218,21:30,1306.335,0.0
20231218,21:45,1264.4614,0.0
20231218,22:00,1234.8369,0.0
20231218,22:15,1193.1185,0.0
20231218,22:30,1194.5723,0.0
20231218,22:45,1209.9381,0.0
20231218,23:00,1214.392,0.0
20231218,23:15,1186.8817,0.0
20231218,23:30,1174.6881,0.0
20231218,23:45,1148.0881,0.0
20231219,00:00,1091.2302,0.0
20231219,00:15,1066.5222,0.0
20231219,00:30,1032.0035,0.0
20231219,00:45,1021.8679,0.0
20231219,01:00,1014.4692,0.0
20231219,01:15,1010.7452,0.0
20231219,01:30,1008.778,0.0
20231219,01:45,979.6505,0.0
20231219,02:00,985.9316,0.0
20231219,02:15,962.7383,0.0
20231219,02:30,959.6359,0.0
20231219,02:45,952.1156,0.0
20231219,03:00,933.3211,0.0
20231219,03:15,897.3026,0.0
20231219,03:30,889.1718,0.0
20231219,03:45,863.3625,0.0
20231219,04:00,854.7244,0.0
20231219,04:15,841.8029,0.0
20231219,04:30,805.9664,0.0
20231219,04:45,771.8187,0.0
20231219,05:00,700.8564,0.0
20231219,05:15,667.4263,0.0
20231219,05:30,634.1278,0.0
20231219,05:45,623.767,0.0
20231219,06:00,603.9144,0.0
20231219,06:15,576.6568,0.0
20231219,06:30,562.0696,0.0
20231219,06:45,583.2104,0.0
20231219,07:00,610.666,0.0
20231219,07:15,631.5998,3.511
20231219,07:30,676.0767,43.7561
20231219,07:45,676.4362,146.3149
20231219,08:00,675.7497,285.4238
20231219,08:15,671.369,474.1794
20231219,08:30,685.5554,839.6787
20231219,08:45,688.2224,1430.1536
20231219,09:00,659.5548,1880.4811
20231219,09:15,636.4841,2238.6746
20231219,09:30,627.8599,2608.4329
20231219,09:45,576.1867,2832.1006
20231219,10:00,556.2214,3075.7307
20231219,10:15,551.5447,3249.2021
20231219,10:30,581.7482,3387.8472
20231219,10:45,611.4234,3481.1599
20231219,11:00,630.7025,3566.3687
20231219,11:15,680.7463,3601.3467
20231219,11:30,695.0073,3627.3923
20231219,11:45,733.2731,3623.696
20231219,12:00,815.7416,3568.6436
20231219,12:15,836.9189,3481.53
20231219,12:30,887.3582,3316.0522
20231219,12:45,893.6571,3226.7344
20231219,13:00,932.0942,3024.9377
20231219,13:15,970.9194,2863.7671
20231219,13:30,988.9986,2670.5825
20231219,13:45,1018.0694,2434.5127
20231219,14:00,1080.1741,2176.676
20231219,14:15,1148.6144,1873.5616
20231219,14:30,1194.1932,1560.9594
20231219,14:45,1236.918,959.014
20231219,15:00,1307.3037,594.8776
20231219,15:15,1387.8307,330.4654
20231219,15:30,1547.3788,162.4035
20231219,15:45,1685.9135,52.3517
20231219,16:00,1858.2961,6.2273
20231219,16:15,2057.7454,0.0
20231219,16:30,2216.9568,0.0
20231219,16:45,2288.7585,0.0
20231219,17:00,2343.7283,0.0
20231219,17:15,2444.6543,0.0
20231219,17:30,2460.0601,0.0
20231219,17:45,2409.6306,0.0
20231219,18:00,2452.5178,0.0
20231219,18:15,2342.5732,0.0
20231219,18:30,2344.4451,0.0
20231219,18:45,2348.9746,0.0
20231219,19:00,2392.0642,0.0
20231219,19:15,2377.1248,0.0
20231219,19:30,2455.7175,0.0
20231219,19:45,2555.3254,0.0
20231219,20:00,2547.2207,0.0
20231219,20:15,2562.6833,0.0
20231219,20:30,2558.0154,0.0
20231219,20:45,2593.6484,0.0
20231219,21:00,2652.9956,0.0
20231219,21:15,2752.8293,0.0
20231219,21:30,2848.0852,0.0
20231219,21:45,2959.1394,0.0
20231219,22:00,3125.5955,0.0
20231219,22:15,3308.603,0.0
20231219,22:30,3399.9302,0.0
20231219,22:45,3422.9258,0.0
20231219,23:00,3485.5879,0.0
20231219,23:15,3543.1372,0.0
20231219,23:30,3588.0293,0.0
