预测时的日期,日期,时间,风电预测,光伏预测,火电计划,水电计划,供电预测,,,
20231130,20231206,1:00,1592.49,0,16160,350,12937.31,,,
20231130,20231206,1:15,1568.68,0,16160,350,12977.38,,,
20231130,20231206,1:30,1543.72,0,16160,350,12890.84,,,
20231130,20231206,1:45,1517.65,0,16160,350,12908.12,,,
20231130,20231206,2:00,1490.37,0,16160,350,12833.07,,,
20231130,20231206,2:15,1462.76,0,16160,350,12854.6,,,
20231130,20231206,2:30,1434.79,0,16160,350,12877.4,,,
20231130,20231206,2:45,1406.73,0,16160,350,12805.12,,,
20231130,20231206,3:00,1378.5,0,16160,350,12857.54,,,
20231130,20231206,3:15,1350.19,0,16160,350,12930.33,,,
20231130,20231206,3:30,1321.79,0,16160,350,12986.52,,,
20231130,20231206,3:45,1293.35,0,16160,350,13005.69,,,
20231130,20231206,4:00,1264.82,0,16160,350,13028.65,,,
20231130,20231206,4:15,1236.4,0,16160,350,13149.68,,,
20231130,20231206,4:30,1207.99,0,16160,350,13190.1,,,
20231130,20231206,4:45,1179.6,0,16160,350,13325.69,,,
20231130,20231206,5:00,1151.4,0,16160,350,13423.39,,,
20231130,20231206,5:15,1123.14,0,16160,350,13593.81,,,
20231130,20231206,5:30,1095.19,0,16160,350,13717.55,,,
20231130,20231206,5:45,1067.25,0,16160,350,13769.98,,,
20231130,20231206,6:00,1039.65,0,16160,350,13772.58,,,
20231130,20231206,6:15,1012.22,0,16160,350,13981.41,,,
20231130,20231206,6:30,985.1,0.07,16160,350,14151.96,,,
20231130,20231206,6:45,958.27,0.27,16160,350,14449.07,,,
20231130,20231206,7:00,931.75,0.46,16160,350,14839.63,,,
20231130,20231206,7:15,905.58,21.5,16160,350,15185.33,,,
20231130,20231206,7:30,879.92,56.92,16160,350,15520.59,,,
20231130,20231206,7:45,855.04,106.2,16160,350,15615.77,,,
20231130,20231206,8:00,830.38,155.14,16160,350,15569.57,,,
20231130,20231206,8:15,804.87,204.75,16160,350,15613.26,,,
20231130,20231206,8:30,776.17,256.15,16160,350,15696.32,,,
20231130,20231206,8:45,744.81,314.11,16160,350,15653,,,
20231130,20231206,9:00,711.23,375.67,16160,350,15585.59,,,
20231130,20231206,9:15,675.79,430.12,16160,350,15483.56,,,
20231130,20231206,9:30,639.1,466.82,16160,350,15460.7,,,
20231130,20231206,9:45,601.4,495.37,16160,350,15519.1,,,
20231130,20231206,10:00,563.35,526.75,16160,350,15458.76,,,
20231130,20231206,10:15,525.61,552.42,16160,350,15672.53,,,
20231130,20231206,10:30,488.52,563.92,16160,350,15578.56,,,
20231130,20231206,10:45,452.53,567.85,16160,350,15706.74,,,
20231130,20231206,11:00,418.12,573.53,16160,350,15736.58,,,
20231130,20231206,11:15,385.84,575.87,16160,350,15748.06,,,
20231130,20231206,11:30,355.77,569.78,16160,350,15531.24,,,
20231130,20231206,11:45,328.51,559.88,16160,350,15424.2,,,
20231130,20231206,12:00,304.25,551.29,16160,350,15221.56,,,
20231130,20231206,12:15,284.64,540.02,16160,350,15142.83,,,
20231130,20231206,12:30,269,522.03,16160,350,15058.35,,,
20231130,20231206,12:45,257.26,503.88,16160,350,15068.1,,,
20231130,20231206,13:00,249,488.79,16160,350,15029.47,,,
20231130,20231206,13:15,244.38,468.36,16160,350,15165.15,,,
20231130,20231206,13:30,243.36,432.14,16160,350,15163.15,,,
20231130,20231206,13:45,248.08,387.25,16160,350,15165.37,,,
20231130,20231206,14:00,259.31,343.78,16160,350,15264.54,,,
20231130,20231206,14:15,279.92,298.75,16160,350,15378.17,,,
20231130,20231206,14:30,301.03,250.49,16160,350,15416.16,,,
20231130,20231206,14:45,322.7,208.7,16160,350,15468.53,,,
20231130,20231206,15:00,344.76,159.2,16160,350,15594.81,,,
20231130,20231206,15:15,367.12,111.48,16160,350,15774.2,,,
20231130,20231206,15:30,390.19,73.7,16160,350,15977.84,,,
20231130,20231206,15:45,413.5,31.54,16160,350,16198.02,,,
20231130,20231206,16:00,437.04,0,16160,350,16549.47,,,
20231130,20231206,16:15,460.58,0,16160,350,16926.77,,,
20231130,20231206,16:30,484.01,0,16160,350,17032.1,,,
20231130,20231206,16:45,507.56,0,16160,350,16961.35,,,
20231130,20231206,17:00,531.09,0,16160,350,16688.55,,,
20231130,20231206,17:15,554.15,0,16160,350,16471.8,,,
20231130,20231206,17:30,576.77,0,16160,350,16357.19,,,
20231130,20231206,17:45,598.59,0,16160,350,16113.96,,,
20231130,20231206,18:00,619.6,0,16160,350,15921.74,,,
20231130,20231206,18:15,639.54,0,16160,350,15857.01,,,
20231130,20231206,18:30,658.41,0,16160,350,15687.83,,,
20231130,20231206,18:45,676.07,0,16160,350,15713.51,,,
20231130,20231206,19:00,692.41,0,16160,350,15573.95,,,
20231130,20231206,19:15,707.25,0,16160,350,15549.54,,,
20231130,20231206,19:30,721.09,0,16160,350,15415.93,,,
20231130,20231206,19:45,734.36,0,16160,350,15394.21,,,
20231130,20231206,20:00,746.71,0,16160,350,15320.91,,,
20231130,20231206,20:15,755.85,0,16160,350,15370.01,,,
20231130,20231206,20:30,757.91,0,16160,350,15358.74,,,
20231130,20231206,20:45,753.73,0,16160,350,15760.75,,,
20231130,20231206,21:00,744.45,0,16160,350,15671.19,,,
20231130,20231206,21:15,731.53,0,16160,350,15466.16,,,
20231130,20231206,21:30,716.58,0,16160,350,15277.49,,,
20231130,20231206,21:45,699.88,0,16160,350,14993.16,,,
20231130,20231206,22:00,682.15,0,16160,350,14767.38,,,
20231130,20231206,22:15,664.63,0,16160,350,14453.32,,,
20231130,20231206,22:30,648.51,0,16160,350,14360.14,,,
20231130,20231206,22:45,635.55,0,16160,350,14177.25,,,
20231130,20231206,23:00,625.8,0,16160,350,14020.58,,,
20231130,20231206,23:15,619.68,0,16160,350,13831.26,,,
20231130,20231206,23:30,618.33,0,16160,350,13655.77,,,
20231130,20231206,23:45,622.32,0,16160,350,13472.63,,,
20231130,20231207,0:00,632.3,0,0,0,13292.8,,,
20231130,20231207,0:15,648.99,0,0,0,13231.64,,,
20231130,20231207,0:30,673.74,0,0,0,13120.91,,,
20231130,20231207,0:45,707.18,0,0,0,13025.8,,,
20231130,20231207,1:00,750.14,0,0,0,13043.17,,,
20231130,20231207,1:15,806.04,0,0,0,12905.2,,,
20231130,20231207,1:30,876.32,0,0,0,12900.07,,,
20231130,20231207,1:45,961.53,0,0,0,12840.1,,,
20231130,20231207,2:00,1061.73,0,0,0,12846.71,,,
20231130,20231207,2:15,1179.47,0,0,0,12961.12,,,
20231130,20231207,2:30,1303.74,0,0,0,12936.82,,,
20231130,20231207,2:45,1433.51,0,0,0,12892,,,
20231130,20231207,3:00,1568.03,0,0,0,12905.95,,,
20231130,20231207,3:15,1706.24,0,0,0,12990.45,,,
20231130,20231207,3:30,1847.76,0,0,0,13035.15,,,
20231130,20231207,3:45,1991.29,0,0,0,13134.11,,,
20231130,20231207,4:00,2135.93,0,0,0,13065.05,,,
20231130,20231207,4:15,2280.47,0,0,0,13233.5,,,
20231130,20231207,4:30,2424.07,0,0,0,13312.24,,,
20231130,20231207,4:45,2565.81,0,0,0,13403.35,,,
20231130,20231207,5:00,2704.62,0,0,0,13460.01,,,
20231130,20231207,5:15,2839.92,0,0,0,13677.44,,,
20231130,20231207,5:30,2970.71,0,0,0,13855.87,,,
20231130,20231207,5:45,3095.6,0,0,0,13853.53,,,
20231130,20231207,6:00,3213.57,0,0,0,14039.52,,,
20231130,20231207,6:15,3323.68,0,0,0,14174.82,,,
20231130,20231207,6:30,3424.9,0.02,0,0,14347.88,,,
20231130,20231207,6:45,3516.28,0.11,0,0,14652.78,,,
20231130,20231207,7:00,3596.82,0.19,0,0,15068.21,,,
20231130,20231207,7:15,3666.27,17.44,0,0,15549.1,,,
20231130,20231207,7:30,3723.55,47.05,0,0,15679.19,,,
20231130,20231207,7:45,3769.4,88.24,0,0,15764.68,,,
20231130,20231207,8:00,3801.51,129.07,0,0,15838.94,,,
20231130,20231207,8:15,3825.06,170.52,0,0,15836.77,,,
20231130,20231207,8:30,3845.98,213.55,0,0,15905.73,,,
20231130,20231207,8:45,3864.77,262.19,0,0,15778.32,,,
20231130,20231207,9:00,3881.75,313.75,0,0,15803.92,,,
20231130,20231207,9:15,3897.41,359.44,0,0,15718.53,,,
20231130,20231207,9:30,3911.88,390.25,0,0,15633.89,,,
20231130,20231207,9:45,3925.75,414.27,0,0,15565.76,,,
20231130,20231207,10:00,3939.23,440.7,0,0,15658.54,,,
20231130,20231207,10:15,3953.14,462.31,0,0,15704.04,,,
20231130,20231207,10:30,3967.95,472.03,0,0,15702.43,,,
20231130,20231207,10:45,3985.75,475.49,0,0,15819.05,,,
20231130,20231207,11:00,4007.81,480.3,0,0,15851.59,,,
20231130,20231207,11:15,4032.27,482.36,0,0,15849.08,,,
20231130,20231207,11:30,4058.46,477.37,0,0,15682.5,,,
20231130,20231207,11:45,4085.51,469.13,0,0,15627.93,,,
20231130,20231207,12:00,4113.81,462.02,0,0,15431,,,
20231130,20231207,12:15,4143.38,452.59,0,0,15308.48,,,
20231130,20231207,12:30,4174.46,437.6,0,0,15301.99,,,
20231130,20231207,12:45,4206.76,422.35,0,0,15167.66,,,
20231130,20231207,13:00,4240.34,409.78,0,0,15222.96,,,
20231130,20231207,13:15,4275.51,392.64,0,0,15257.94,,,
20231130,20231207,13:30,4312.69,362.3,0,0,15313.22,,,
20231130,20231207,13:45,4351.94,324.84,0,0,15408.76,,,
20231130,20231207,14:00,4398.6,288.65,0,0,15440.56,,,
20231130,20231207,14:15,4460.65,251.08,0,0,15546.87,,,
20231130,20231207,14:30,4527.24,210.47,0,0,15625.13,,,
20231130,20231207,14:45,4597.63,175.81,0,0,15619.62,,,
20231130,20231207,15:00,4671.35,134.15,0,0,15654.58,,,
20231130,20231207,15:15,4747.6,93.84,0,0,15720.26,,,
20231130,20231207,15:30,4825.86,62.24,0,0,16009.71,,,
20231130,20231207,15:45,4905.37,26.93,0,0,16225.69,,,
20231130,20231207,16:00,4985.64,0,0,0,16628.86,,,
20231130,20231207,16:15,5065.82,0,0,0,17000.15,,,
20231130,20231207,16:30,5144.77,0,0,0,17075.62,,,
20231130,20231207,16:45,5222.13,0,0,0,16964.54,,,
20231130,20231207,17:00,5297.58,0,0,0,16740.19,,,
20231130,20231207,17:15,5370.56,0,0,0,16489.25,,,
20231130,20231207,17:30,5444.11,0,0,0,16250.78,,,
20231130,20231207,17:45,5513.63,0,0,0,16091.29,,,
20231130,20231207,18:00,5578.04,0,0,0,15850.54,,,
20231130,20231207,18:15,5636.75,0,0,0,15676.56,,,
20231130,20231207,18:30,5689.03,0,0,0,15702.1,,,
20231130,20231207,18:45,5734.08,0,0,0,15655.67,,,
20231130,20231207,19:00,5771.21,0,0,0,15552.08,,,
20231130,20231207,19:15,5799.73,0,0,0,15438.61,,,
20231130,20231207,19:30,5818.88,0,0,0,15328.17,,,
20231130,20231207,19:45,5827.98,0,0,0,15331.1,,,
20231130,20231207,20:00,5826.49,0,0,0,15119.74,,,
20231130,20231207,20:15,5823.1,0,0,0,15142.03,,,
20231130,20231207,20:30,5823.53,0,0,0,15207.88,,,
20231130,20231207,20:45,5827.11,0,0,0,15578.92,,,
20231130,20231207,21:00,5833.37,0,0,0,15422.82,,,
20231130,20231207,21:15,5841.47,0,0,0,15281.87,,,
20231130,20231207,21:30,5851.18,0,0,0,15142.83,,,
20231130,20231207,21:45,5861.76,0,0,0,14955.44,,,
20231130,20231207,22:00,5872.9,0,0,0,14643.75,,,
20231130,20231207,22:15,5884.03,0,0,0,14404.2,,,
20231130,20231207,22:30,5894.65,0,0,0,14208.04,,,
20231130,20231207,22:45,5904.31,0,0,0,14109.19,,,
20231130,20231207,23:00,5912.35,0,0,0,13911.84,,,
20231130,20231207,23:15,5918.4,0,0,0,13782.16,,,
20231130,20231207,23:30,5921.95,0,0,0,13578.37,,,
20231130,20231207,23:45,5922.43,0,0,0,13365.38,,,
20231201,20231202,0:00,5135.05,0,16600,500,13045.23,,,
20231201,20231202,0:15,5093.53,0,16600,500,12944.41,,,
20231201,20231202,0:30,5050.93,0,16600,500,12891.61,,,
20231201,20231202,0:45,5002.56,0,16600,500,12798.74,,,
20231201,20231202,1:00,4943.37,0,16600,500,12725.43,,,
20231201,20231202,1:15,4870.22,0,16600,500,12710.63,,,
20231201,20231202,1:30,4786.58,0,16600,500,12665.19,,,
20231201,20231202,1:45,4697.36,0,16600,500,12645.18,,,
20231201,20231202,2:00,4607.91,0,16600,500,12651.12,,,
20231201,20231202,2:15,4521.89,0,16600,500,12654.49,,,
20231201,20231202,2:30,4438.65,0,16600,500,12532.39,,,
20231201,20231202,2:45,4356.25,0,16600,500,12444.41,,,
20231201,20231202,3:00,4272.83,0,16600,500,12549.37,,,
20231201,20231202,3:15,4189.46,0,16600,500,12612.1,,,
20231201,20231202,3:30,4104.28,0,16600,500,12653.38,,,
20231201,20231202,3:45,4018.2,0,16600,500,12696.51,,,
20231201,20231202,4:00,3932.28,0,16600,500,12734.02,,,
20231201,20231202,4:15,3855.04,0,16600,500,12870.59,,,
20231201,20231202,4:30,3782.74,0,16600,500,12942.25,,,
20231201,20231202,4:45,3714.25,0,16600,500,13157.09,,,
20231201,20231202,5:00,3648.84,0,16600,500,13159.07,,,
20231201,20231202,5:15,3588.47,0,16600,500,13281.94,,,
20231201,20231202,5:30,3531.87,0,16600,500,13423.34,,,
20231201,20231202,5:45,3480.81,0,16600,500,13479.69,,,
20231201,20231202,6:00,3437.16,0.07,16600,500,13468,,,
20231201,20231202,6:15,3403.12,0.16,16600,500,13641.33,,,
20231201,20231202,6:30,3369.66,0.26,16600,500,13752.07,,,
20231201,20231202,6:45,3330.31,1.29,16600,500,13984.94,,,
20231201,20231202,7:00,3278.39,7.47,16600,500,14299.59,,,
20231201,20231202,7:15,3211.99,25.35,16600,500,14673.99,,,
20231201,20231202,7:30,3137.63,82,16600,500,14892.16,,,
20231201,20231202,7:45,3065.44,206.5,16600,500,15042.48,,,
20231201,20231202,8:00,3005.51,387.67,16600,500,15047.59,,,
20231201,20231202,8:15,2968.07,609.47,16600,500,15266.54,,,
20231201,20231202,8:30,2934.72,880.19,16600,500,15322.6,,,
20231201,20231202,8:45,2887.85,1120.55,16600,500,15304.51,,,
20231201,20231202,9:00,2809.42,1395.85,16600,500,15260.12,,,
20231201,20231202,9:15,2689.23,1631.2,16600,500,15336.2,,,
20231201,20231202,9:30,2537.72,1890.66,16600,500,15233.22,,,
20231201,20231202,9:45,2373.57,2113.25,16600,500,15207.84,,,
20231201,20231202,10:00,2215.14,2301.16,16600,500,15276.68,,,
20231201,20231202,10:15,2082.47,2422.38,16600,500,15376.85,,,
20231201,20231202,10:30,1969.7,2519.37,16600,500,15446.39,,,
20231201,20231202,10:45,1875.79,2568.93,16600,500,15443.74,,,
20231201,20231202,11:00,1800.72,2607.16,16600,500,15540.42,,,
20231201,20231202,11:15,1750.38,2638.23,16600,500,15490.47,,,
20231201,20231202,11:30,1711.07,2635.62,16600,500,15300.31,,,
20231201,20231202,11:45,1678.01,2626.69,16600,500,15256.81,,,
20231201,20231202,12:00,1647.39,2615.78,16600,500,15146.09,,,
20231201,20231202,12:15,1619.74,2579.63,16600,500,15040.98,,,
20231201,20231202,12:30,1593.48,2550.92,16600,500,14887.84,,,
20231201,20231202,12:45,1574.72,2482.42,16600,500,14873.14,,,
20231201,20231202,13:00,1571.38,2435.26,16600,500,14908.02,,,
20231201,20231202,13:15,1586.48,2338.98,16600,500,14974.57,,,
20231201,20231202,13:30,1617.49,2221.13,16600,500,15029.63,,,
20231201,20231202,13:45,1660.57,2070.86,16600,500,14999.88,,,
20231201,20231202,14:00,1711.95,1887.56,16600,500,15111.59,,,
20231201,20231202,14:15,1769.11,1636.91,16600,500,15174.68,,,
20231201,20231202,14:30,1831.6,1367.39,16600,500,15283.76,,,
20231201,20231202,14:45,1901.36,986.17,16600,500,15179.3,,,
20231201,20231202,15:00,1979.78,657.31,16600,500,15295.48,,,
20231201,20231202,15:15,2069.01,361.9,16600,500,15458.88,,,
20231201,20231202,15:30,2169.49,145.15,16600,500,15552.97,,,
20231201,20231202,15:45,2282.99,34.99,16600,500,15850.66,,,
20231201,20231202,16:00,2411.52,10.7,16600,500,16178.41,,,
20231201,20231202,16:15,2555.59,5.9,16600,500,16599.69,,,
20231201,20231202,16:30,2705.05,1.16,16600,500,16743.92,,,
20231201,20231202,16:45,2848.13,0.22,16600,500,16729.37,,,
20231201,20231202,17:00,2973.2,0.16,16600,500,16368.62,,,
20231201,20231202,17:15,3072.18,0.15,16600,500,16223.37,,,
20231201,20231202,17:30,3149.49,0.14,16600,500,15978.32,,,
20231201,20231202,17:45,3213.36,0.14,16600,500,15903.45,,,
20231201,20231202,18:00,3271.75,0.14,16600,500,15729.7,,,
20231201,20231202,18:15,3330.97,0,16600,500,15641.46,,,
20231201,20231202,18:30,3390.72,0,16600,500,15568.79,,,
20231201,20231202,18:45,3448.97,0,16600,500,15455.57,,,
20231201,20231202,19:00,3503.67,0,16600,500,15361.42,,,
20231201,20231202,19:15,3552.99,0,16600,500,15266.41,,,
20231201,20231202,19:30,3595.12,0,16600,500,15206.56,,,
20231201,20231202,19:45,3628.83,0,16600,500,15094.76,,,
20231201,20231202,20:00,3652.58,0,16600,500,15045.93,,,
20231201,20231202,20:15,3667.37,0,16600,500,15067.66,,,
20231201,20231202,20:30,3678.18,0,16600,500,15027.88,,,
20231201,20231202,20:45,3692.63,0,16600,500,15400.55,,,
20231201,20231202,21:00,3718.91,0,16600,500,15293.39,,,
20231201,20231202,21:15,3764.41,0,16600,500,15204.16,,,
20231201,20231202,21:30,3825.82,0,16600,500,14986.19,,,
20231201,20231202,21:45,3899.04,0,16600,500,14790.85,,,
20231201,20231202,22:00,3979.72,0,16600,500,14502.55,,,
20231201,20231202,22:15,4064.15,0,16600,500,14248.08,,,
20231201,20231202,22:30,4151.27,0,16600,500,14031.88,,,
20231201,20231202,22:45,4240.29,0,16600,500,13920.36,,,
20231201,20231202,23:00,4330.66,0,16600,500,13731.4,,,
20231201,20231202,23:15,4422.01,0,16600,500,13542.25,,,
20231201,20231202,23:30,4515.42,0,16600,500,13310.21,,,
20231201,20231202,23:45,4612.06,0,16600,500,13113.16,,,
20231201,20231203,0:00,4713.31,0,16600,500,12952.7,,,
20231201,20231203,0:15,4819.47,0,16600,500,12902.49,,,
20231201,20231203,0:30,4926.53,0,16600,500,12796.89,,,
20231201,20231203,0:45,5029.65,0,16600,500,12764.05,,,
20231201,20231203,1:00,5123.81,0,16600,500,12717.33,,,
20231201,20231203,1:15,5205.37,0,16600,500,12729.59,,,
20231201,20231203,1:30,5275.56,0,16600,500,12677.13,,,
20231201,20231203,1:45,5336.8,0,16600,500,12684.53,,,
20231201,20231203,2:00,5391.37,0,16600,500,12631.06,,,
20231201,20231203,2:15,5440.99,0,16600,500,12679.39,,,
20231201,20231203,2:30,5484.46,0,16600,500,12623.4,,,
20231201,20231203,2:45,5519.44,0,16600,500,12666.14,,,
20231201,20231203,3:00,5543.9,0,16600,500,12644.49,,,
20231201,20231203,3:15,5557.11,0,16600,500,12738.15,,,
20231201,20231203,3:30,5564.13,0,16600,500,12714.53,,,
20231201,20231203,3:45,5571.13,0,16600,500,12768.68,,,
20231201,20231203,4:00,5584.46,0,16600,500,12807.54,,,
20231201,20231203,4:15,5609.08,0,16600,500,12986.95,,,
20231201,20231203,4:30,5644.11,0,16600,500,13005.82,,,
20231201,20231203,4:45,5687.22,0,16600,500,13046.7,,,
20231201,20231203,5:00,5736.16,0,16600,500,13215.38,,,
20231201,20231203,5:15,5788.48,0,16600,500,13355.64,,,
20231201,20231203,5:30,5841.37,0,16600,500,13462.34,,,
20231201,20231203,5:45,5891.95,0,16600,500,13466.36,,,
20231201,20231203,6:00,5937.37,0.09,16600,500,13527.68,,,
20231201,20231203,6:15,5974.94,0.25,16600,500,13673.51,,,
20231201,20231203,6:30,6003.78,1.17,16600,500,13718.59,,,
20231201,20231203,6:45,6022.31,2.48,16600,500,13969.12,,,
20231201,20231203,7:00,6029.01,6.57,16600,500,14357.04,,,
20231201,20231203,7:15,6026.1,25.61,16600,500,14720.14,,,
20231201,20231203,7:30,6021.7,93.82,16600,500,14865.76,,,
20231201,20231203,7:45,6026.49,258.48,16600,500,15024.8,,,
20231201,20231203,8:00,6051.07,493.83,16600,500,15087,,,
20231201,20231203,8:15,6100.29,747.4,16600,500,15220.19,,,
20231201,20231203,8:30,6156.14,1047.11,16600,500,15237.65,,,
20231201,20231203,8:45,6194.62,1281.26,16600,500,15247.77,,,
20231201,20231203,9:00,6192.01,1554,16600,500,15162.22,,,
20231201,20231203,9:15,6130.79,1743.41,16600,500,15143.45,,,
20231201,20231203,9:30,6019.35,1980.72,16600,500,15160.53,,,
20231201,20231203,9:45,5872.74,2112.24,16600,500,15115.99,,,
20231201,20231203,10:00,5705.7,2260.57,16600,500,15138.58,,,
20231201,20231203,10:15,5533.21,2299.21,16600,500,15185.48,,,
20231201,20231203,10:30,5368.13,2334.21,16600,500,15230.47,,,
20231201,20231203,10:45,5222.41,2345.23,16600,500,15323.35,,,
20231201,20231203,11:00,5110.14,2366.03,16600,500,15399.14,,,
20231201,20231203,11:15,5040.93,2324.09,16600,500,15342.33,,,
20231201,20231203,11:30,5007.37,2315.01,16600,500,15159.39,,,
20231201,20231203,11:45,4999.14,2336.7,16600,500,15127.8,,,
20231201,20231203,12:00,5006.46,2296.28,16600,500,15032.11,,,
20231201,20231203,12:15,5022.99,2245.67,16600,500,14847.85,,,
20231201,20231203,12:30,5052.62,2143.64,16600,500,14863.94,,,
20231201,20231203,12:45,5102.73,2039.85,16600,500,14862.77,,,
20231201,20231203,13:00,5180.64,1935.85,16600,500,14834.19,,,
20231201,20231203,13:15,5290.55,1782.81,16600,500,14796.64,,,
20231201,20231203,13:30,5423.49,1671.21,16600,500,14901.26,,,
20231201,20231203,13:45,5567.72,1506.69,16600,500,14892.36,,,
20231201,20231203,14:00,5711.06,1293.65,16600,500,14987.63,,,
20231201,20231203,14:15,5843.73,1085.61,16600,500,15049.63,,,
20231201,20231203,14:30,5964.07,859.6,16600,500,15222.39,,,
20231201,20231203,14:45,6072.74,629.44,16600,500,15175.72,,,
20231201,20231203,15:00,6170.25,469.02,16600,500,15239.91,,,
20231201,20231203,15:15,6257.21,330.44,16600,500,15501.08,,,
20231201,20231203,15:30,6334.08,181.52,16600,500,15489.3,,,
20231201,20231203,15:45,6401.52,65.92,16600,500,15879.31,,,
20231201,20231203,16:00,6460.02,25.19,16600,500,16177.65,,,
20231201,20231203,16:15,6510.2,7.92,16600,500,16623.03,,,
20231201,20231203,16:30,6552.52,1.81,16600,500,16714.78,,,
20231201,20231203,16:45,6587.74,1.3,16600,500,16660.93,,,
20231201,20231203,17:00,6616.2,0.22,16600,500,16523.02,,,
20231201,20231203,17:15,6638.54,0.06,16600,500,16219.47,,,
20231201,20231203,17:30,6655.24,0.04,16600,500,16034.11,,,
20231201,20231203,17:45,6666.84,0,16600,500,15961.39,,,
20231201,20231203,18:00,6673.78,0,16600,500,15713.13,,,
20231201,20231203,18:15,6676.6,0,16600,500,15592.42,,,
20231201,20231203,18:30,6675.74,0,16600,500,15598.93,,,
20231201,20231203,18:45,6671.6,0,16600,500,15512.07,,,
20231201,20231203,19:00,6664.85,0.06,16600,500,15489.92,,,
20231201,20231203,19:15,6655.89,0.06,16600,500,15354.76,,,
20231201,20231203,19:30,6645.25,0.06,16600,500,15281.7,,,
20231201,20231203,19:45,6633.31,0.06,16600,500,15239.63,,,
20231201,20231203,20:00,6620.68,0.06,16600,500,15194.82,,,
20231201,20231203,20:15,6607.63,0.06,16600,500,15113.9,,,
20231201,20231203,20:30,6594.12,0.06,16600,500,15077.66,,,
20231201,20231203,20:45,6579.87,0,16600,500,15400.94,,,
20231201,20231203,21:00,6564.63,0,16600,500,15335.79,,,
20231201,20231203,21:15,6548.25,0,16600,500,15112.22,,,
20231201,20231203,21:30,6530.39,0,16600,500,14917.3,,,
20231201,20231203,21:45,6510.8,0,16600,500,14786.92,,,
20231201,20231203,22:00,6489.34,0,16600,500,14526.5,,,
20231201,20231203,22:15,6465.71,0,16600,500,14321.29,,,
20231201,20231203,22:30,6439.7,0,16600,500,14121.08,,,
20231201,20231203,22:45,6411.02,0,16600,500,13913.48,,,
20231201,20231203,23:00,6379.52,0,16600,500,13735.71,,,
20231201,20231203,23:15,6344.93,0,16600,500,13630.57,,,
20231201,20231203,23:30,6307.7,0,16600,500,13469.14,,,
20231201,20231203,23:45,6268.3,0,16600,500,13207.12,,,
20231201,20231204,0:00,6227.07,0,16600,500,13062.25,,,
20231201,20231204,0:15,6184.38,0,16600,500,12925.23,,,
20231201,20231204,0:30,6140.79,0,16600,500,12828.99,,,
20231201,20231204,0:45,6096.72,0,16600,500,12755.38,,,
20231201,20231204,1:00,6052.64,0.06,16600,500,12638.4,,,
20231201,20231204,1:15,6008.78,0.06,16600,500,12630.88,,,
20231201,20231204,1:30,5965.81,0.06,16600,500,12615.27,,,
20231201,20231204,1:45,5924.01,0.06,16600,500,12560.96,,,
20231201,20231204,2:00,5883.89,0.06,16600,500,12497.37,,,
20231201,20231204,2:15,5845.94,0.06,16600,500,12592.4,,,
20231201,20231204,2:30,5810.45,0.06,16600,500,12591.3,,,
20231201,20231204,2:45,5777.82,0.06,16600,500,12549.71,,,
20231201,20231204,3:00,5748.54,0.06,16600,500,12616.78,,,
20231201,20231204,3:15,5722.98,0.06,16600,500,12707.67,,,
20231201,20231204,3:30,5701.55,0,16600,500,12746.48,,,
20231201,20231204,3:45,5684.74,0,16600,500,12727.83,,,
20231201,20231204,4:00,5672.8,0,16600,500,12856.48,,,
20231201,20231204,4:15,5666.33,0,16600,500,13008.83,,,
20231201,20231204,4:30,5665.53,0,16600,500,13030.58,,,
20231201,20231204,4:45,5670.98,0,16600,500,13054.3,,,
20231201,20231204,5:00,5682.91,0,16600,500,13163.08,,,
20231201,20231204,5:15,5701.59,0,16600,500,13303.23,,,
20231201,20231204,5:30,5725.43,0.01,16600,500,13464.04,,,
20231201,20231204,5:45,5752.72,0.06,16600,500,13536.32,,,
20231201,20231204,6:00,5781.5,0.09,16600,500,13706.67,,,
20231201,20231204,6:15,5810.16,0.39,16600,500,13906.85,,,
20231201,20231204,6:30,5836.71,4.92,16600,500,14048.57,,,
20231201,20231204,6:45,5859.44,17.35,16600,500,14341.64,,,
20231201,20231204,7:00,5876.68,57.47,16600,500,14682.68,,,
20231201,20231204,7:15,5886.42,155.27,16600,500,15060.81,,,
20231201,20231204,7:30,5886.94,293.14,16600,500,15294.9,,,
20231201,20231204,7:45,5876.48,484.7,16600,500,15289.21,,,
20231201,20231204,8:00,5853.16,680.76,16600,500,15364.58,,,
20231201,20231204,8:15,5815.83,890.82,16600,500,15329.06,,,
20231201,20231204,8:30,5765.64,1132.43,16600,500,15459.16,,,
20231201,20231204,8:45,5704.46,1376.53,16600,500,15431.11,,,
20231201,20231204,9:00,5634.09,1584.65,16600,500,15446.13,,,
20231201,20231204,9:15,5556.19,1776.84,16600,500,15340.17,,,
20231201,20231204,9:30,5472.79,1931.1,16600,500,15337.67,,,
20231201,20231204,9:45,5385.43,2011.92,16600,500,15253.99,,,
20231201,20231204,10:00,5296.11,2122.38,16600,500,15219.57,,,
20231201,20231204,10:15,5206.54,2238.65,16600,500,15398.98,,,
20231201,20231204,10:30,5118.56,2300.92,16600,500,15415.02,,,
20231201,20231204,10:45,5033.95,2351.21,16600,500,15552.52,,,
20231201,20231204,11:00,4954.38,2382.57,16600,500,15576.82,,,
20231201,20231204,11:15,4881.64,2428.63,16600,500,15565.9,,,
