日期,时间,供电类型,供电负荷值
20231214,08:15,供电有功,13349.252
20231214,08:30,供电有功,13253.3516
20231214,08:45,供电有功,13236.8613
20231214,09:00,供电有功,13010.2949
20231214,09:15,供电有功,12927.8691
20231214,09:30,供电有功,12919.0166
20231214,09:45,供电有功,12884.0352
20231214,10:00,供电有功,12802.8135
20231214,10:15,供电有功,12854.6934
20231214,10:30,供电有功,12940.6826
20231214,10:45,供电有功,12997.1484
20231214,11:00,供电有功,13056.2383
20231214,11:15,供电有功,12994.1602
20231214,11:30,供电有功,12777.4531
20231214,11:45,供电有功,12669.1748
20231214,12:00,供电有功,12479.9785
20231214,12:15,供电有功,12461.8252
20231214,12:30,供电有功,12460.2178
20231214,12:45,供电有功,12455.502
20231214,13:00,供电有功,12385.3164
20231214,13:15,供电有功,12583.6943
20231214,13:30,供电有功,12695.4912
20231214,13:45,供电有功,12780.748
20231214,14:00,供电有功,12806.835
20231214,14:15,供电有功,13037.5156
20231214,14:30,供电有功,13120.0029
20231214,14:45,供电有功,13205.6279
20231214,15:00,供电有功,13269.7217
20231214,15:15,供电有功,13389.6416
20231214,15:30,供电有功,13622.3818
20231214,15:45,供电有功,13836.002
20231214,16:00,供电有功,14277.4971
20231214,16:15,供电有功,14597.9619
20231214,16:30,供电有功,14626.9043
20231214,16:45,供电有功,14638.9443
20231214,17:00,供电有功,14472.9893
20231214,17:15,供电有功,14152.584
20231214,17:30,供电有功,14045.4688
20231214,17:45,供电有功,13825.2695
20231214,18:00,供电有功,13738.6074
20231214,18:15,供电有功,13617.5703
20231214,18:30,供电有功,13564.3584
20231214,18:45,供电有功,13474.6299
20231214,19:00,供电有功,13360.3477
20231214,19:15,供电有功,13322.2803
20231214,19:30,供电有功,13228.04
20231214,19:45,供电有功,13230.5225
20231214,20:00,供电有功,13092.4492
20231214,20:15,供电有功,13115.6484
20231214,20:30,供电有功,13160.1855
20231214,20:45,供电有功,13750.1387
20231214,21:00,供电有功,13613.8838
20231214,21:15,供电有功,13488.3047
20231214,21:30,供电有功,13202.7549
20231214,21:45,供电有功,12986.7578
20231214,22:00,供电有功,12768.7422
20231214,22:15,供电有功,12467.4482
20231214,22:30,供电有功,12323.209
20231214,22:45,供电有功,12185.9385
20231214,23:00,供电有功,11939.834
20231214,23:15,供电有功,11776.8271
20231214,23:30,供电有功,11565.7598
20231214,23:45,供电有功,11388.0918
20231215,00:00,供电有功,11143.2598
20231215,00:15,供电有功,11072.6475
20231215,00:30,供电有功,10985.0518
20231215,00:45,供电有功,10963.1699
20231215,01:00,供电有功,10822.7285
20231215,01:15,供电有功,10877.8223
20231215,01:30,供电有功,10777.7793
20231215,01:45,供电有功,10686.9521
20231215,02:00,供电有功,10691.2881
20231215,02:15,供电有功,10750.502
20231215,02:30,供电有功,10730.5996
20231215,02:45,供电有功,10675.043
20231215,03:00,供电有功,10712.5
20231215,03:15,供电有功,10800.9063
20231215,03:30,供电有功,10749.7041
20231215,03:45,供电有功,10903.3564
20231215,04:00,供电有功,10927.5654
20231215,04:15,供电有功,11133.792
20231215,04:30,供电有功,11117.1338
20231215,04:45,供电有功,11374.2578
20231215,05:00,供电有功,11454.4258
20231215,05:15,供电有功,11669.6055
20231215,05:30,供电有功,11773.0967
20231215,05:45,供电有功,11927.5342
20231215,06:00,供电有功,12030.4434
20231215,06:15,供电有功,12179.0508
20231215,06:30,供电有功,12214.2939
20231215,06:45,供电有功,12413.5635
20231215,07:00,供电有功,12705.0938
20231215,07:15,供电有功,13040.8213
20231215,07:30,供电有功,13227.0098
20231215,07:45,供电有功,13262.1914
20231215,08:00,供电有功,13430.543
20231215,08:15,供电有功,13442.9551
20231215,08:30,供电有功,13503.3672
20231215,08:45,供电有功,13396.5742
20231215,09:00,供电有功,13252.4697
20231215,09:15,供电有功,13193.2949
20231215,09:30,供电有功,13121.9844
20231215,09:45,供电有功,13071.2314
20231215,10:00,供电有功,13043.6221
20231215,10:15,供电有功,13175.8135
20231215,10:30,供电有功,13340.7734
20231215,10:45,供电有功,13396.499
20231215,11:00,供电有功,13390.0781
20231215,11:15,供电有功,13330.3467
20231215,11:30,供电有功,13162.835
20231215,11:45,供电有功,12999.6553
20231215,12:00,供电有功,12953.1953
20231215,12:15,供电有功,12934.9961
20231215,12:30,供电有功,12862.3262
20231215,12:45,供电有功,12900.4209
20231215,13:00,供电有功,12864.9395
20231215,13:15,供电有功,13012.3604
20231215,13:30,供电有功,13154.2363
20231215,13:45,供电有功,13270.7344
20231215,14:00,供电有功,13222.8232
20231215,14:15,供电有功,13423.0166
20231215,14:30,供电有功,13400.0332
20231215,14:45,供电有功,13549.2588
20231215,15:00,供电有功,13521.7305
20231215,15:15,供电有功,13779.4961
20231215,15:30,供电有功,13933.7998
20231215,15:45,供电有功,14074.9375
20231215,16:00,供电有功,14415.5303
20231215,16:15,供电有功,14701.0068
20231215,16:30,供电有功,14748.2764
20231215,16:45,供电有功,14670.9082
20231215,17:00,供电有功,14405.1738
20231215,17:15,供电有功,14166.2979
20231215,17:30,供电有功,14071.7129
20231215,17:45,供电有功,13941.2217
20231215,18:00,供电有功,13821.0596
20231215,18:15,供电有功,13661.3877
20231215,18:30,供电有功,13642.7256
20231215,18:45,供电有功,13531.7871
20231215,19:00,供电有功,13409.1533
20231215,19:15,供电有功,13349.6826
20231215,19:30,供电有功,13226.0947
20231215,19:45,供电有功,13120.6816
20231215,20:00,供电有功,13042.3193
20231215,20:15,供电有功,13134.5791
20231215,20:30,供电有功,13184.8057
20231215,20:45,供电有功,13773.252
20231215,21:00,供电有功,13666.6807
20231215,21:15,供电有功,13522.0029
20231215,21:30,供电有功,13275.1602
20231215,21:45,供电有功,13068.4199
20231215,22:00,供电有功,12798.9219
20231215,22:15,供电有功,12531.833
20231215,22:30,供电有功,12287.6045
20231215,22:45,供电有功,12192.334
20231215,23:00,供电有功,12045.5195
20231215,23:15,供电有功,11812.6006
20231215,23:30,供电有功,11628.6846
20231215,23:45,供电有功,11376.0508
20231216,00:00,供电有功,11162.1367
20231216,00:15,供电有功,11084.7314
20231216,00:30,供电有功,11083.2813
20231216,00:45,供电有功,11035.3223
20231216,01:00,供电有功,10874.2666
20231216,01:15,供电有功,10818.4414
20231216,01:30,供电有功,10800.0137
20231216,01:45,供电有功,10814.335
20231216,02:00,供电有功,10772.1992
20231216,02:15,供电有功,10786.6826
20231216,02:30,供电有功,10759.5439
20231216,02:45,供电有功,10696.3281
20231216,03:00,供电有功,10773.5107
20231216,03:15,供电有功,10839.1797
20231216,03:30,供电有功,10838.8994
20231216,03:45,供电有功,10949.0234
20231216,04:00,供电有功,11031.8848
20231216,04:15,供电有功,11208.3838
20231216,04:30,供电有功,11247.8799
20231216,04:45,供电有功,11291.6416
20231216,05:00,供电有功,11452.7861
20231216,05:15,供电有功,11558.999
20231216,05:30,供电有功,11578.5195
20231216,05:45,供电有功,11688.8311
20231216,06:00,供电有功,11665.3057
20231216,06:15,供电有功,11720.0908
20231216,06:30,供电有功,11647.1416
20231216,06:45,供电有功,11711.5215
20231216,07:00,供电有功,12067.1563
20231216,07:15,供电有功,12489.3799
20231216,07:30,供电有功,12822.7998
20231216,07:45,供电有功,13118.4541
20231216,08:00,供电有功,13254.1699
20231216,08:15,供电有功,13398.3945
20231216,08:30,供电有功,13444.4404
20231216,08:45,供电有功,13428.0
20231216,09:00,供电有功,13299.4326
20231216,09:15,供电有功,13218.7832
20231216,09:30,供电有功,13202.7842
20231216,09:45,供电有功,13111.2607
20231216,10:00,供电有功,13088.5771
20231216,10:30,供电有功,13212.8145
20231216,10:45,供电有功,13286.5361
20231216,11:00,供电有功,13206.3379
20231216,11:15,供电有功,13236.126
20231216,11:30,供电有功,13005.3916
20231216,11:45,供电有功,12902.6641
20231216,12:00,供电有功,12837.5127
20231216,12:15,供电有功,12789.6309
20231216,12:30,供电有功,12712.2568
20231216,12:45,供电有功,12757.1416
20231216,13:00,供电有功,12670.8955
20231216,13:15,供电有功,12749.7988
20231216,13:30,供电有功,12801.4258
20231216,13:45,供电有功,12877.998
20231216,14:00,供电有功,13050.2324
20231216,14:15,供电有功,13191.7324
20231216,14:30,供电有功,13178.1377
20231216,14:45,供电有功,13241.7168
20231216,15:00,供电有功,13407.4854
20231216,15:15,供电有功,13600.8066
20231216,15:30,供电有功,13719.1328
20231216,15:45,供电有功,13924.2383
20231216,16:00,供电有功,14300.9697
20231216,16:15,供电有功,14643.7725
20231216,16:30,供电有功,14768.4111
20231216,16:45,供电有功,14665.2705
20231216,17:00,供电有功,14358.8555
20231216,17:15,供电有功,14183.8809
20231216,17:30,供电有功,14076.1602
20231216,17:45,供电有功,13865.2852
20231216,18:00,供电有功,13681.0449
20231216,18:15,供电有功,13583.2383
20231216,18:30,供电有功,13537.041
20231216,18:45,供电有功,13411.8389
20231216,19:00,供电有功,13382.7119
20231216,19:15,供电有功,13353.5898
20231216,19:30,供电有功,13218.9902
20231216,19:45,供电有功,13221.4287
20231216,20:00,供电有功,13092.2002
20231216,20:15,供电有功,13203.583
20231216,20:30,供电有功,13274.3857
20231216,20:45,供电有功,13805.1641
20231216,21:00,供电有功,13684.7949
20231216,21:15,供电有功,13636.8447
20231216,21:30,供电有功,13391.9561
20231216,21:45,供电有功,13119.3428
20231216,22:00,供电有功,12888.4229
20231216,22:15,供电有功,12550.165
20231216,22:30,供电有功,12354.2969
20231216,22:45,供电有功,12295.876
20231216,23:00,供电有功,12023.6689
20231216,23:15,供电有功,11840.1689
20231216,23:30,供电有功,11628.9473
20231216,23:45,供电有功,11408.6025
20231217,00:00,供电有功,11152.3252
20231217,00:15,供电有功,11135.0879
20231217,00:30,供电有功,11027.3584
20231217,00:45,供电有功,10962.3408
20231217,01:00,供电有功,10924.3564
20231217,01:15,供电有功,10871.2158
20231217,01:30,供电有功,10859.5273
20231217,01:45,供电有功,10809.6328
20231217,02:00,供电有功,10703.2891
20231217,02:15,供电有功,10707.5684
20231217,02:30,供电有功,10671.0381
20231217,02:45,供电有功,10725.7988
20231217,03:00,供电有功,10622.7666
20231217,03:15,供电有功,10862.0205
20231217,03:30,供电有功,10857.0498
20231217,03:45,供电有功,10935.8115
20231217,04:00,供电有功,10960.5605
20231217,04:15,供电有功,11122.1992
20231217,04:30,供电有功,11159.3438
20231217,04:45,供电有功,11326.3311
20231217,05:00,供电有功,11337.6973
20231217,05:15,供电有功,11457.0088
20231217,05:30,供电有功,11513.2393
20231217,05:45,供电有功,11508.4727
20231217,06:00,供电有功,11540.1631
20231217,06:15,供电有功,11577.873
20231217,06:30,供电有功,11469.8691
20231217,06:45,供电有功,11665.9229
20231217,07:00,供电有功,12032.3359
20231217,07:15,供电有功,12471.3027
20231217,07:30,供电有功,12758.1445
20231217,07:45,供电有功,12898.123
20231217,08:00,供电有功,13121.2822
20231217,08:15,供电有功,13094.6953
20231217,08:30,供电有功,13054.3438
20231217,08:45,供电有功,12983.6475
20231217,09:00,供电有功,12993.6934
20231217,09:15,供电有功,12893.6719
20231217,09:30,供电有功,12870.1523
20231217,09:45,供电有功,12837.3848
20231217,10:00,供电有功,12681.1016
20231217,10:15,供电有功,12704.3125
20231217,10:30,供电有功,12748.5117
20231217,10:45,供电有功,12786.8984
20231217,11:00,供电有功,12780.0195
20231217,11:15,供电有功,12832.001
20231217,11:30,供电有功,12649.3779
20231217,11:45,供电有功,12612.2832
20231217,12:00,供电有功,12618.4297
20231217,12:15,供电有功,12597.3047
20231217,12:30,供电有功,12422.1035
20231217,12:45,供电有功,12514.4824
20231217,13:00,供电有功,12469.7598
20231217,13:15,供电有功,12582.4834
20231217,13:30,供电有功,12649.4639
20231217,13:45,供电有功,12679.4434
20231217,14:00,供电有功,12793.3154
20231217,14:15,供电有功,13026.9053
20231217,14:30,供电有功,13068.5352
20231217,14:45,供电有功,13118.3691
20231217,15:00,供电有功,13365.4004
20231217,15:15,供电有功,13452.7705
20231217,15:30,供电有功,13709.7168
20231217,15:45,供电有功,13862.0889
20231217,16:00,供电有功,14342.7949
20231217,16:15,供电有功,14761.7119
20231217,16:30,供电有功,14886.293
20231217,16:45,供电有功,14855.7471
20231217,17:00,供电有功,14695.0742
20231217,17:15,供电有功,14407.6787
20231217,17:30,供电有功,14155.5146
20231217,17:45,供电有功,14051.1885
20231217,18:00,供电有功,13860.2646
20231217,18:15,供电有功,13759.9502
20231217,18:30,供电有功,13754.9238
20231217,18:45,供电有功,13614.5518
20231217,19:00,供电有功,13558.2637
20231217,19:15,供电有功,13555.3662
20231217,19:30,供电有功,13473.9209
20231217,19:45,供电有功,13475.0156
20231217,20:00,供电有功,13344.2568
20231217,20:15,供电有功,13415.8418
20231217,20:30,供电有功,13401.7461
20231217,20:45,供电有功,13987.5488
20231217,21:00,供电有功,13793.1367
20231217,21:15,供电有功,13620.5049
20231217,21:30,供电有功,13378.2129
20231217,21:45,供电有功,13156.0225
20231217,22:00,供电有功,12869.7188
20231217,22:15,供电有功,12639.9521
20231217,22:30,供电有功,12421.4238
20231217,22:45,供电有功,12309.8516
20231217,23:00,供电有功,12089.3447
20231217,23:15,供电有功,11884.4668
20231217,23:30,供电有功,11619.0029
20231217,23:45,供电有功,11422.1719
20231218,00:00,供电有功,11139.2754
20231218,00:15,供电有功,11044.8242
20231218,00:30,供电有功,10949.8301
20231218,00:45,供电有功,10898.9678
20231218,01:00,供电有功,10908.082
20231218,01:15,供电有功,10905.4561
20231218,01:30,供电有功,10801.3721
20231218,01:45,供电有功,10694.9629
20231218,02:00,供电有功,10750.8369
20231218,02:15,供电有功,10792.0166
20231218,02:30,供电有功,10718.0713
20231218,02:45,供电有功,10701.2334
20231218,03:00,供电有功,10723.8877
20231218,03:15,供电有功,10829.0234
20231218,03:30,供电有功,10864.2949
20231218,03:45,供电有功,10975.6074
20231218,04:00,供电有功,11004.8193
20231218,04:15,供电有功,11210.0049
20231218,04:30,供电有功,11295.5469
20231218,04:45,供电有功,11362.3438
20231218,05:00,供电有功,11466.9131
20231218,05:15,供电有功,11655.9336
20231218,05:30,供电有功,11761.2969
20231218,05:45,供电有功,12007.0049
20231218,06:00,供电有功,12062.9443
20231218,06:15,供电有功,12352.8555
20231218,06:30,供电有功,12453.6777
20231218,06:45,供电有功,12634.4111
20231218,07:00,供电有功,12944.2471
20231218,07:15,供电有功,13235.1631
20231218,07:30,供电有功,13399.2168
20231218,07:45,供电有功,13390.3125
20231218,08:00,供电有功,13436.8945
20231218,08:15,供电有功,13410.1162
20231218,08:30,供电有功,13528.7021
20231218,08:45,供电有功,13403.7139
20231218,09:00,供电有功,13217.3301
20231218,09:15,供电有功,13156.9307
20231218,09:30,供电有功,13088.2783
20231218,09:45,供电有功,13100.1748
20231218,10:00,供电有功,13134.873
20231218,10:15,供电有功,13109.0547
20231218,10:30,供电有功,13224.4375
20231218,10:45,供电有功,13310.7383
20231218,11:00,供电有功,13245.584
20231218,11:15,供电有功,13157.2959
20231218,11:30,供电有功,13033.084
20231218,11:45,供电有功,12929.6289
20231218,12:00,供电有功,12758.4912
20231218,12:15,供电有功,12705.0273
20231218,12:30,供电有功,12562.7334
20231218,12:45,供电有功,12722.3203
20231218,13:00,供电有功,12672.8047
20231218,13:15,供电有功,12792.6436
20231218,13:30,供电有功,12952.085
20231218,13:45,供电有功,13038.4873
20231218,14:00,供电有功,13066.3809
20231218,14:15,供电有功,13392.1152
20231218,14:30,供电有功,13459.0645
20231218,14:45,供电有功,13463.3438
20231218,15:00,供电有功,13622.3428
20231218,15:15,供电有功,13768.4023
20231218,15:30,供电有功,13967.8779
20231218,15:45,供电有功,14171.832
20231218,16:00,供电有功,14539.0244
20231218,16:15,供电有功,14949.6289
20231218,16:30,供电有功,15071.0635
20231218,16:45,供电有功,14993.7344
20231218,17:00,供电有功,14732.3223
20231218,17:15,供电有功,14479.4756
20231218,17:30,供电有功,14324.9277
20231218,17:45,供电有功,14213.4346
20231218,18:00,供电有功,14062.4541
20231218,18:15,供电有功,13963.6045
20231218,18:30,供电有功,13858.8965
20231218,18:45,供电有功,13732.4502
20231218,19:00,供电有功,13648.0615
20231218,19:15,供电有功,13629.2871
20231218,19:30,供电有功,13580.5859
20231218,19:45,供电有功,13471.9893
20231218,20:00,供电有功,13340.0703
20231218,20:15,供电有功,13447.4365
20231218,20:30,供电有功,13444.3408
20231218,20:45,供电有功,14119.4609
20231218,21:00,供电有功,13964.9277
20231218,21:15,供电有功,13856.1504
20231218,21:30,供电有功,13579.6514
20231218,21:45,供电有功,13392.8418
20231218,22:00,供电有功,13052.042
20231218,22:15,供电有功,12784.4092
20231218,22:30,供电有功,12606.5088
20231218,22:45,供电有功,12457.248
20231218,23:00,供电有功,12275.8379
20231218,23:15,供电有功,12049.5908
20231218,23:30,供电有功,11880.2979
20231218,23:45,供电有功,11618.4287
20231219,00:00,供电有功,11443.6621
20231219,00:15,供电有功,11358.9902
20231219,00:30,供电有功,11309.1572
20231219,00:45,供电有功,11193.7412
20231219,01:00,供电有功,11115.3184
20231219,01:15,供电有功,11082.0381
20231219,01:30,供电有功,11096.6699
20231219,01:45,供电有功,10974.0645
20231219,02:00,供电有功,10952.8789
20231219,02:15,供电有功,11002.8779
20231219,02:30,供电有功,11005.4355
20231219,02:45,供电有功,11044.0117
20231219,03:00,供电有功,11011.8076
20231219,03:15,供电有功,11182.998
20231219,03:30,供电有功,11154.5469
20231219,03:45,供电有功,11178.7236
20231219,04:00,供电有功,11258.6602
20231219,04:15,供电有功,11464.2588
20231219,04:30,供电有功,11498.7881
20231219,04:45,供电有功,11704.9629
20231219,05:00,供电有功,11702.7422
20231219,05:30,供电有功,12102.1338
20231219,05:45,供电有功,12261.7588
20231219,06:00,供电有功,12455.5811
20231219,06:15,供电有功,12606.9365
20231219,06:30,供电有功,12664.7236
20231219,06:45,供电有功,12888.8975
20231219,07:00,供电有功,13049.0967
20231219,07:15,供电有功,13455.3408
20231219,07:30,供电有功,13656.666
20231219,07:45,供电有功,13551.5811
20231219,08:00,供电有功,13711.1074
20231219,08:15,供电有功,13723.0977
20231219,08:30,供电有功,13751.752
20231219,08:45,供电有功,13618.0684
20231219,09:00,供电有功,13572.2051
20231219,09:15,供电有功,13453.2773
20231219,09:30,供电有功,13382.3193
20231219,09:45,供电有功,13346.293
20231219,10:00,供电有功,13348.6523
20231219,10:15,供电有功,13428.458
20231219,10:30,供电有功,13415.7539
20231219,10:45,供电有功,13423.5234
20231219,11:00,供电有功,13464.0273
20231219,11:15,供电有功,13382.2266
20231219,11:30,供电有功,13214.7656
20231219,11:45,供电有功,13196.7363
20231219,12:00,供电有功,12971.0801
20231219,12:15,供电有功,12886.2324
20231219,12:30,供电有功,12832.5273
20231219,12:45,供电有功,12802.6309
20231219,13:00,供电有功,12862.5654
20231219,13:15,供电有功,13102.9131
20231219,13:30,供电有功,13136.3018
20231219,13:45,供电有功,13242.6484
20231219,14:00,供电有功,13314.3184
20231219,14:15,供电有功,13504.957
20231219,14:30,供电有功,13531.165
20231219,14:45,供电有功,13615.0049
20231219,15:00,供电有功,13802.4277
20231219,15:15,供电有功,13957.6094
20231219,15:30,供电有功,14147.25
20231219,15:45,供电有功,14365.7979
20231219,16:00,供电有功,14725.1953
20231219,16:15,供电有功,15019.5645
20231219,16:30,供电有功,15202.5117
20231219,16:45,供电有功,15128.2051
20231219,17:00,供电有功,14783.8311
20231219,17:15,供电有功,14663.8877
20231219,17:30,供电有功,14447.0645
20231219,17:45,供电有功,14334.7383
20231219,18:00,供电有功,14214.8838
20231219,18:15,供电有功,14061.5264
20231219,18:30,供电有功,14019.042
20231219,18:45,供电有功,13939.8965
20231219,19:00,供电有功,13788.5859
20231219,19:15,供电有功,13769.7246
20231219,19:30,供电有功,13631.7871
20231219,19:45,供电有功,13609.6338
20231219,20:00,供电有功,13463.9365
20231219,20:15,供电有功,13557.7813
20231219,20:30,供电有功,13579.1172
20231219,20:45,供电有功,14255.8428
20231219,21:00,供电有功,14053.9736
20231219,21:15,供电有功,13836.125
20231219,21:30,供电有功,13588.4023
20231219,21:45,供电有功,13413.7363
20231219,22:00,供电有功,13238.7373
20231219,22:15,供电有功,12924.9385
20231219,22:30,供电有功,12679.5977
20231219,22:45,供电有功,12564.5938
20231219,23:00,供电有功,12405.7979
20231219,23:15,供电有功,12184.1445
20231219,23:30,供电有功,12007.6133
20231219,23:45,供电有功,11755.9941
20231220,00:00,供电有功,11518.6045
20231220,00:15,供电有功,11524.6719
20231220,00:30,供电有功,11399.4609
20231220,00:45,供电有功,11255.9336
20231220,01:00,供电有功,11148.5605
20231220,01:15,供电有功,11107.2686
20231220,01:30,供电有功,11043.6367
20231220,01:45,供电有功,10993.0078
20231220,02:00,供电有功,10989.9268
20231220,02:15,供电有功,11108.0117
20231220,02:30,供电有功,11015.8154
20231220,02:45,供电有功,10997.0615
20231220,03:00,供电有功,10983.8535
20231220,03:15,供电有功,11119.5156
20231220,03:30,供电有功,11097.5469
20231220,03:45,供电有功,11184.3486
20231220,04:00,供电有功,11183.1387
20231220,04:15,供电有功,11469.4102
20231220,04:30,供电有功,11542.4424
20231220,04:45,供电有功,11640.0273
20231220,05:00,供电有功,11675.7158
20231220,05:15,供电有功,11865.0635
20231220,05:30,供电有功,11999.9463
20231220,05:45,供电有功,12254.0586
20231220,06:00,供电有功,12390.8066
20231220,06:15,供电有功,12551.332
20231220,06:30,供电有功,12578.04
20231220,06:45,供电有功,12749.7939
20231220,07:00,供电有功,12983.1123
20231220,07:15,供电有功,13285.8975
20231220,07:30,供电有功,13464.2969
20231220,07:45,供电有功,13459.9941
20231220,08:00,供电有功,13580.7939
20231220,08:15,供电有功,13593.3789
20231220,08:30,供电有功,13670.9658
20231220,08:45,供电有功,13507.4268
20231220,09:00,供电有功,13414.7676
20231220,09:15,供电有功,13205.6387
20231220,09:30,供电有功,13223.2998
20231220,09:45,供电有功,13242.166
20231220,10:00,供电有功,13221.3359
20231220,10:15,供电有功,13268.292
20231220,10:30,供电有功,13373.3105
20231220,10:45,供电有功,13495.7422
20231220,11:00,供电有功,13506.0654
20231220,11:15,供电有功,13412.918
20231220,11:30,供电有功,13307.8311
20231220,11:45,供电有功,13122.0098
20231220,12:00,供电有功,12991.6445
20231220,12:15,供电有功,12890.9434
20231220,12:30,供电有功,12888.7656
20231220,12:45,供电有功,12912.168
20231220,13:00,供电有功,12895.2129
20231220,13:15,供电有功,13107.5566
20231220,13:30,供电有功,13141.752
20231220,13:45,供电有功,13264.248
20231220,14:00,供电有功,13360.2666
20231220,14:15,供电有功,13545.502
20231220,14:30,供电有功,13588.9746
20231220,14:45,供电有功,13657.2969
20231220,15:00,供电有功,13792.6543
20231220,15:15,供电有功,13974.209
20231220,15:30,供电有功,14127.8516
20231220,15:45,供电有功,14334.7529
20231220,16:00,供电有功,14648.1299
20231220,16:15,供电有功,15096.2832
20231220,16:30,供电有功,15177.5449
20231220,16:45,供电有功,15064.6543
20231220,17:00,供电有功,14863.0566
20231220,17:15,供电有功,14583.9609
20231220,17:30,供电有功,14388.1924
20231220,17:45,供电有功,14365.9893
20231220,18:00,供电有功,14227.2373
20231220,18:15,供电有功,14072.7109
20231220,18:30,供电有功,14000.9053
20231220,18:45,供电有功,13856.1807
20231220,19:00,供电有功,13741.4844
20231220,19:15,供电有功,13777.1504
20231220,19:30,供电有功,13627.835
20231220,19:45,供电有功,13567.8262
20231220,20:00,供电有功,13494.6758
20231220,20:15,供电有功,13507.3525
20231220,20:30,供电有功,13525.7344
20231220,20:45,供电有功,14181.168
20231220,21:00,供电有功,14034.3145
20231220,21:15,供电有功,13920.0488
20231220,21:30,供电有功,13707.707
20231220,21:45,供电有功,13429.6387
20231220,22:00,供电有功,13119.1631
20231220,22:15,供电有功,12903.3125
20231220,22:30,供电有功,12671.0615
20231220,22:45,供电有功,12647.4512
20231220,23:00,供电有功,12438.5508
20231220,23:15,供电有功,12134.7285
20231220,23:30,供电有功,11911.3633
20231220,23:45,供电有功,11766.7285
20231221,00:00,供电有功,11553.4648
20231221,00:15,供电有功,11508.0107
20231221,00:30,供电有功,11341.8398
20231221,00:45,供电有功,11307.0898
20231221,01:00,供电有功,11186.9063
20231221,01:15,供电有功,11219.3945
20231221,01:30,供电有功,11128.0996
20231221,01:45,供电有功,11099.5967
20231221,02:00,供电有功,11109.4707
20231221,02:15,供电有功,11122.3164
20231221,02:30,供电有功,11019.5713
20231221,02:45,供电有功,11028.957
20231221,03:00,供电有功,11033.5391
20231221,03:15,供电有功,11190.7246
20231221,03:30,供电有功,11279.585
20231221,03:45,供电有功,11296.4229
20231221,04:00,供电有功,11305.874
20231221,04:15,供电有功,11533.8242
20231221,04:30,供电有功,11524.7764
20231221,04:45,供电有功,11747.4932
20231221,05:00,供电有功,11727.9834
20231221,05:15,供电有功,11899.9629
20231221,05:30,供电有功,12051.1387
20231221,05:45,供电有功,12310.7598
20231221,06:00,供电有功,12388.5508
20231221,06:15,供电有功,12745.2598
20231221,06:30,供电有功,12714.2031
20231221,06:45,供电有功,12837.9941
20231221,07:00,供电有功,13062.6934
20231221,07:15,供电有功,13492.9131
20231221,07:30,供电有功,13639.9346
20231221,07:45,供电有功,13675.4189
20231221,08:00,供电有功,13697.8379
20231221,08:15,供电有功,13768.1748
20231221,08:30,供电有功,13766.5771
20231221,08:45,供电有功,13686.0566
20231221,09:00,供电有功,13506.5996
20231221,09:15,供电有功,13465.7334
20231221,09:30,供电有功,13341.2383
20231221,09:45,供电有功,13236.7334
20231221,10:00,供电有功,13279.2783
20231221,10:15,供电有功,13355.2227
20231221,10:30,供电有功,13434.7725
20231221,10:45,供电有功,13444.9355
20231221,11:00,供电有功,13485.3701
20231221,11:15,供电有功,13404.3789
20231221,11:30,供电有功,13193.3555
20231221,11:45,供电有功,13129.2119
20231221,12:00,供电有功,12907.6758
20231221,12:15,供电有功,12925.5371
20231221,12:30,供电有功,12832.2285
20231221,12:45,供电有功,12852.8877
20231221,13:00,供电有功,12868.1963
20231221,13:15,供电有功,12899.3682
20231221,13:30,供电有功,13109.332
20231221,13:45,供电有功,13199.0137
20231221,14:00,供电有功,13323.0576
20231221,14:15,供电有功,13432.5664
20231221,14:30,供电有功,13566.4385
20231221,14:45,供电有功,13621.5771
20231221,15:00,供电有功,13774.5771
20231221,15:15,供电有功,13952.3008
20231221,15:30,供电有功,14155.5635
20231221,15:45,供电有功,14328.4541
20231221,16:00,供电有功,14677.7979
20231221,16:15,供电有功,15060.7783
20231221,16:30,供电有功,15198.2158
20231221,16:45,供电有功,15032.4531
20231221,17:00,供电有功,14821.1699
20231221,17:15,供电有功,14550.9219
20231221,17:30,供电有功,14424.9443
20231221,17:45,供电有功,14362.7686
20231221,18:00,供电有功,14267.9893
20231221,18:15,供电有功,14070.7109
20231221,18:30,供电有功,14004.1572
20231221,18:45,供电有功,13965.374
20231221,19:00,供电有功,13814.5469
20231221,19:15,供电有功,13761.4189
20231221,19:30,供电有功,13640.7041
20231221,19:45,供电有功,13649.5117
20231221,20:00,供电有功,13468.7646
20231221,20:15,供电有功,13591.2227
20231221,20:30,供电有功,13596.8848
20231221,20:45,供电有功,14184.0469
20231221,21:00,供电有功,14031.582
20231221,21:15,供电有功,13870.4297
20231221,21:30,供电有功,13679.2275
20231221,21:45,供电有功,13415.1299
20231221,22:00,供电有功,13177.1855
20231221,22:15,供电有功,12891.9336
20231221,22:30,供电有功,12685.208
20231221,22:45,供电有功,12594.7754
20231221,23:00,供电有功,12416.3691
20231221,23:15,供电有功,12179.0996
20231221,23:30,供电有功,11993.1943
20231221,23:45,供电有功,11724.7227
20231222,00:00,供电有功,11530.1064
20231222,00:15,供电有功,11388.4463
20231222,00:30,供电有功,11297.042
20231222,00:45,供电有功,11139.668
20231222,01:00,供电有功,11223.4805
20231222,01:15,供电有功,11155.6533
